,Time,Media,Plate,Well,Sample,Strain,Strain2,Phylum,Class,Order,Family,Genus,Phylum_alternative,OD600
162,T0,Glucose,P1.2,F6,S36,R240,Root240,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.0836
163,T0,3OMG,P1.2,F7,S31,R190,Root190,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.082999997
164,T0,3OMG,P1.2,F8,S32,R198D2,Root198D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,#REF!,Betaproteobacteria,0.083999999
165,T0,3OMG,P1.2,F9,S33,R209,Root209,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.085199997
166,T0,3OMG,P1.2,F10,S34,R224,Root224,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.084700003
167,T0,3OMG,P1.2,F11,S35,R227,Root227,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.086099997
168,T0,3OMG,P1.2,F12,S36,R240,Root240,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.082199998
169,T0,Glucose,P1.2,G1,S37,R241,Root241,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.0845
170,T0,Glucose,P1.2,G2,S38,R265,Root265,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Actinobacteria,0.087800004
171,T0,Glucose,P1.2,G3,S39,R268,Root268,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.084799998
172,T0,Glucose,P1.2,G4,S40,R280D1,Root280D1,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.085500002
173,T0,Glucose,P1.2,G5,S41,R318D1,Root318D1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Betaproteobacteria,0.080200002
174,T0,Glucose,P1.2,G6,S42,R329,Root329,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.085199997
175,T0,3OMG,P1.2,G7,S37,R241,Root241,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.084100001
176,T0,3OMG,P1.2,G8,S38,R265,Root265,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Actinobacteria,0.085000001
177,T0,3OMG,P1.2,G9,S39,R268,Root268,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.084700003
178,T0,3OMG,P1.2,G10,S40,R280D1,Root280D1,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.086099997
179,T0,3OMG,P1.2,G11,S41,R318D1,Root318D1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Betaproteobacteria,0.079599999
180,T0,3OMG,P1.2,G12,S42,R329,Root329,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.084700003
181,T0,Glucose,P1.2,H1,S43,R332,Root332,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.086800002
182,T0,Glucose,P1.2,H2,S44,R336D2,Root336D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,#REF!,Betaproteobacteria,0.084299996
183,T0,Glucose,P1.2,H3,S45,R369,Root369,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.077799998
184,T0,Glucose,P1.2,H4,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.077699997
185,T0,Glucose,P1.2,H5,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.078199998
186,T0,Glucose,P1.2,H6,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.078299999
187,T0,3OMG,P1.2,H7,S43,R332,Root332,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.086400002
188,T0,3OMG,P1.2,H8,S44,R336D2,Root336D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,#REF!,Betaproteobacteria,0.084600002
189,T0,3OMG,P1.2,H9,S45,R369,Root369,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.077600002
190,T0,3OMG,P1.2,H10,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.077500001
191,T0,3OMG,P1.2,H11,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.077100001
192,T0,3OMG,P1.2,H12,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.076800004
193,T0,Glucose,P1.3,A1, S1 ,R4,Root4,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.0854
194,T0,Glucose,P1.3,A2, S2 ,R9,Root9,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.084899999
195,T0,Glucose,P1.3,A3, S3 ,R11,Root11,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Firmicutes,0.083300002
196,T0,Glucose,P1.3,A4, S4 ,R16D2,Root16D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.084700003
197,T0,Glucose,P1.3,A5, S5 ,R22,Root22,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,#REF!,Actinobacteria,0.0814
198,T0,Glucose,P1.3,A6, S6 ,R53,Root53,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.084799998
199,T0,3OMG,P1.3,A7, S1 ,R4,Root4,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.086099997
200,T0,3OMG,P1.3,A8, S2 ,R9,Root9,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.084799998
201,T0,3OMG,P1.3,A9, S3 ,R11,Root11,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Firmicutes,0.083899997
202,T0,3OMG,P1.3,A10, S4 ,R16D2,Root16D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.085600004
203,T0,3OMG,P1.3,A11, S5 ,R22,Root22,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,#REF!,Actinobacteria,0.082800001
204,T0,3OMG,P1.3,A12, S6 ,R53,Root53,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.085500002
205,T0,Glucose,P1.3,B1, S7 ,R61,Root61,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.085100003
206,T0,Glucose,P1.3,B2, S8 ,R65,Root65,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Gammaproteobacteria,0.086099997
207,T0,Glucose,P1.3,B3, S9 ,R68,Root68,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.0836
208,T0,Glucose,P1.3,B4, S10 ,R70,Root70,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Betaproteobacteria,0.082400002
209,T0,Glucose,P1.3,B5, S11 ,R71,Root71,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.083700001
210,T0,Glucose,P1.3,B6, S12 ,R81,Root81,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.086999997
211,T0,3OMG,P1.3,B7, S7 ,R61,Root61,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.085600004
212,T0,3OMG,P1.3,B8, S8 ,R65,Root65,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Gammaproteobacteria,0.086800002
213,T0,3OMG,P1.3,B9, S9 ,R68,Root68,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.083800003
214,T0,3OMG,P1.3,B10, S10 ,R70,Root70,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Betaproteobacteria,0.082199998
215,T0,3OMG,P1.3,B11, S11 ,R71,Root71,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.083499998
216,T0,3OMG,P1.3,B12, S12 ,R81,Root81,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Actinobacteria,0.086599998
217,T0,Glucose,P1.3,C1, S13 ,R83,Root83,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.082599998
218,T0,Glucose,P1.3,C2, S14 ,R85,Root85,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,#REF!,Actinobacteria,0.083800003
219,T0,Glucose,P1.3,C3, S15 ,R101,Root101,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Janibacter,Actinobacteria,0.078000002
220,T0,Glucose,P1.3,C4, S16 ,R107,Root107,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,#REF!,Actinobacteria,0.0823
221,T0,Glucose,P1.3,C5, S17 ,R112D2,Root112D2,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.085500002
222,T0,Glucose,P1.3,C6, S18 ,R123D2,Root123D2,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,Alphaproteobacteria,0.0854
223,T0,3OMG,P1.3,C7, S13 ,R83,Root83,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.083400004
224,T0,3OMG,P1.3,C8, S14 ,R85,Root85,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,#REF!,Actinobacteria,0.0854
225,T0,3OMG,P1.3,C9, S15 ,R101,Root101,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Janibacter,Actinobacteria,0.0788
226,T0,3OMG,P1.3,C10, S16 ,R107,Root107,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,#REF!,Actinobacteria,0.082099997
227,T0,3OMG,P1.3,C11, S17 ,R112D2,Root112D2,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.084700003
228,T0,3OMG,P1.3,C12, S18 ,R123D2,Root123D2,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,Alphaproteobacteria,0.085699998
229,T0,Glucose,P1.3,D1, S19 ,R135,Root135,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Actinobacteria,0.082999997
230,T0,Glucose,P1.3,D2, S20 ,R136,Root136,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Nocardia,Actinobacteria,0.0836
231,T0,Glucose,P1.3,D3, S21 ,R140,Root140,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.0814
232,T0,Glucose,P1.3,D4, S22 ,R147,Root147,Firmicutes,Bacilli,Bacillales,Bacillaceae,#REF!,Firmicutes,0.080899999
233,T0,Glucose,P1.3,D5, S23 ,R149,Root149,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.084700003
234,T0,Glucose,P1.3,D6, S24 ,R157,Root157,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.086000003
235,T0,3OMG,P1.3,D7, S19 ,R135,Root135,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Actinobacteria,0.083700001
236,T0,3OMG,P1.3,D8, S20 ,R136,Root136,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Nocardia,Actinobacteria,0.084399998
237,T0,3OMG,P1.3,D9, S21 ,R140,Root140,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.0814
238,T0,3OMG,P1.3,D10,S22,R147,Root147,Firmicutes,Bacilli,Bacillales,Bacillaceae,#REF!,Firmicutes,0.080499999
239,T0,3OMG,P1.3,D11,S23,R149,Root149,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.084299996
240,T0,3OMG,P1.3,D12,S24,R157,Root157,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.0858
241,T0,Glucose,P1.3,E1,S25,R166,Root166,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.083700001
242,T0,Glucose,P1.3,E2,S26,R170,Root170,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.084100001
243,T0,Glucose,P1.3,E3,S27,R172,Root172,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.088799998
244,T0,Glucose,P1.3,E4,S28,R179,Root179,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,Gammaproteobacteria,0.089599997
245,T0,Glucose,P1.3,E5,S29,R186,Root186,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.088200003
246,T0,Glucose,P1.3,E6,S30,R189,Root189,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Betaproteobacteria,0.086999997
247,T0,3OMG,P1.3,E7,S25,R166,Root166,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.087300003
248,T0,3OMG,P1.3,E8,S26,R170,Root170,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.081600003
249,T0,3OMG,P1.3,E9,S27,R172,Root172,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.085900001
250,T0,3OMG,P1.3,E10,S28,R179,Root179,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,Gammaproteobacteria,0.085900001
251,T0,3OMG,P1.3,E11,S29,R186,Root186,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.085000001
252,T0,3OMG,P1.3,E12,S30,R189,Root189,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Betaproteobacteria,0.084700003
253,T0,Glucose,P1.3,F1,S31,R190,Root190,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.082999997
254,T0,Glucose,P1.3,F2,S32,R198D2,Root198D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,#REF!,Betaproteobacteria,0.084799998
255,T0,Glucose,P1.3,F3,S33,R209,Root209,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.085000001
256,T0,Glucose,P1.3,F4,S34,R224,Root224,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.083999999
257,T0,Glucose,P1.3,F5,S35,R227,Root227,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.0854
258,T0,Glucose,P1.3,F6,S36,R240,Root240,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.0832
259,T0,3OMG,P1.3,F7,S31,R190,Root190,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.084200002
260,T0,3OMG,P1.3,F8,S32,R198D2,Root198D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,#REF!,Betaproteobacteria,0.084100001
261,T0,3OMG,P1.3,F9,S33,R209,Root209,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.085600004
262,T0,3OMG,P1.3,F10,S34,R224,Root224,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.085000001
263,T0,3OMG,P1.3,F11,S35,R227,Root227,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.086000003
264,T0,3OMG,P1.3,F12,S36,R240,Root240,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Actinobacteria,0.082999997
265,T0,Glucose,P1.3,G1,S37,R241,Root241,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.083999999
266,T0,Glucose,P1.3,G2,S38,R265,Root265,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Actinobacteria,0.085000001
267,T0,Glucose,P1.3,G3,S39,R268,Root268,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.085100003
268,T0,Glucose,P1.3,G4,S40,R280D1,Root280D1,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.084799998
269,T0,Glucose,P1.3,G5,S41,R318D1,Root318D1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Betaproteobacteria,0.079800002
270,T0,Glucose,P1.3,G6,S42,R329,Root329,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.085199997
271,T0,3OMG,P1.3,G7,S37,R241,Root241,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Alphaproteobacteria,0.085199997
272,T0,3OMG,P1.3,G8,S38,R265,Root265,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Actinobacteria,0.084899999
273,T0,3OMG,P1.3,G9,S39,R268,Root268,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.0854
274,T0,3OMG,P1.3,G10,S40,R280D1,Root280D1,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Actinobacteria,0.0854
275,T0,3OMG,P1.3,G11,S41,R318D1,Root318D1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Betaproteobacteria,0.080300003
276,T0,3OMG,P1.3,G12,S42,R329,Root329,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.085000001
277,T0,Glucose,P1.3,H1,S43,R332,Root332,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.087300003
278,T0,Glucose,P1.3,H2,S44,R336D2,Root336D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,#REF!,Betaproteobacteria,0.085299999
279,T0,Glucose,P1.3,H3,S45,R369,Root369,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.078699999
280,T0,Glucose,P1.3,H4,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.078100003
281,T0,Glucose,P1.3,H5,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.078299999
282,T0,Glucose,P1.3,H6,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.078199998
283,T0,3OMG,P1.3,H7,S43,R332,Root332,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,#REF!,Actinobacteria,0.087399997
284,T0,3OMG,P1.3,H8,S44,R336D2,Root336D2,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,#REF!,Betaproteobacteria,0.085100003
285,T0,3OMG,P1.3,H9,S45,R369,Root369,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.078000002
286,T0,3OMG,P1.3,H10,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0779
287,T0,3OMG,P1.3,H11,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.077500001
288,T0,3OMG,P1.3,H12,Water,Water,Water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.077299997
289,T0,Glucose,P2.1,A1,S46,R381,Root381,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.077399999
290,T0,Glucose,P2.1,A2,S47,R401,Root401,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.084600002
291,T0,Glucose,P2.1,A3,S48,R418,Root418,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Betaproteobacteria,0.080499999
292,T0,Glucose,P2.1,A4,S49,R420,Root420,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.082800001
293,T0,Glucose,P2.1,A5,S50,R431,Root431,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.077100001
294,T0,Glucose,P2.1,A6,S51,R436,Root436,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.0832
295,T0,3OMG,P2.1,A7,S46,R381,Root381,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.081900001
296,T0,3OMG,P2.1,A8,S47,R401,Root401,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.086099997
297,T0,3OMG,P2.1,A9,S48,R418,Root418,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Betaproteobacteria,0.082599998
298,T0,3OMG,P2.1,A10,S49,R420,Root420,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteroidetes,0.084100001
299,T0,3OMG,P2.1,A11,S50,R431,Root431,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Actinobacteria,0.081100002
300,T0,3OMG,P2.1,A12,S51,R436,Root436,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,#REF!,Alphaproteobacteria,0.086199999
301,T0,Glucose,P2.1,B1,S52,R444D2,Root444D2,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Firmicutes,0.084200002
302,T0,Glucose,P2.1,B2,S53,R456,Root456,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,#REF!,Actinobacteria,0.088699996
303,T0,Glucose,P2.1,B3,S54,R480,Root480,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,#REF!,Gammaproteobacteria,0.082699999
304,T0,Glucose,P2.1,B4,S55,R482,Root482,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.089000002
305,T0,Glucose,P2.1,B5,S56,R483D1,Root483D1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.0836
306,T0,Glucose,P2.1,B6,S57,R487D2Y,Root487D2Y,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Alphaproteobacteria,0.084899999
307,T0,3OMG,P2.1,B7,S52,R444D2,Root444D2,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Firmicutes,0.084399998
308,T0,3OMG,P2.1,B8,S53,R456,Root456,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,#REF!,Actinobacteria,0.089500003
309,T0,3OMG,P2.1,B9,S54,R480,Root480,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,#REF!,Gammaproteobacteria,0.084700003
310,T0,3OMG,P2.1,B10,S55,R482,Root482,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Alphaproteobacteria,0.089000002
311,T0,3OMG,P2.1,B11,S56,R483D1,Root483D1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Alphaproteobacteria,0.0836
312,T0,3OMG,P2.1,B12,S57,R487D2Y,Root487D2Y,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Alphaproteobacteria,0.086599998
313,T0,Glucose,P2.1,C1,S58,R552,Root552,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.079899997
314,T0,Glucose,P2.1,C2,S59,R558,Root558,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.0845
315,T0,Glucose,P2.1,C3,S60,R562,Root562,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.084700003
316,T0,Glucose,P2.1,C4,S61,R564,Root564,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Alphaproteobacteria,0.080799997
317,T0,Glucose,P2.1,C5,S62,R565,Root565,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Betaproteobacteria,0.078599997
318,T0,Glucose,P2.1,C6,S63,R568,Root568,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,#REF!,Betaproteobacteria,0.081500001
319,T0,3OMG,P2.1,C7,S58,R552,Root552,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Alphaproteobacteria,0.083099999
320,T0,3OMG,P2.1,C8,S59,R558,Root558,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Alphaproteobacteria,0.086599998
321,T0,3OMG,P2.1,C9,S60,R562,Root562,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Gammaproteobacteria,0.086300001
