,Strain1,Strain2,Host,Media,Growth,OD600,Phylum,Class,Order,Phylum_alternative
196,Bn_26,Bn_26,B_napus,Glucose,Glucose [Tf-T0],0.513422222,#N/A,#N/A,#N/A,#N/A
197,Bn_26,Bn_26,B_napus,Glucose,Glucose [Tf-T0],0.523844444,#N/A,#N/A,#N/A,#N/A
198,Bn_26,Bn_26,B_napus,Glucose,Glucose [Tf-T0],0.513144444,#N/A,#N/A,#N/A,#N/A
199,Bn_27,Bn_27,B_napus,Glucose,Glucose [Tf-T0],0.379355556,#N/A,#N/A,#N/A,#N/A
200,Bn_27,Bn_27,B_napus,Glucose,Glucose [Tf-T0],0.3705,#N/A,#N/A,#N/A,#N/A
201,Bn_27,Bn_27,B_napus,Glucose,Glucose [Tf-T0],0.4259,#N/A,#N/A,#N/A,#N/A
202,Bn_28,Bn_28,B_napus,Glucose,Glucose [Tf-T0],0.767855556,#N/A,#N/A,#N/A,#N/A
203,Bn_28,Bn_28,B_napus,Glucose,Glucose [Tf-T0],0.757555556,#N/A,#N/A,#N/A,#N/A
204,Bn_28,Bn_28,B_napus,Glucose,Glucose [Tf-T0],0.787611111,#N/A,#N/A,#N/A,#N/A
205,Bn_29,Bn_29,B_napus,Glucose,Glucose [Tf-T0],0.601722222,#N/A,#N/A,#N/A,#N/A
206,Bn_29,Bn_29,B_napus,Glucose,Glucose [Tf-T0],0.611288889,#N/A,#N/A,#N/A,#N/A
207,Bn_29,Bn_29,B_napus,Glucose,Glucose [Tf-T0],0.593044444,#N/A,#N/A,#N/A,#N/A
208,Bn_30,Bn_30,B_napus,Glucose,Glucose [Tf-T0],0.492511111,#N/A,#N/A,#N/A,#N/A
209,Bn_30,Bn_30,B_napus,Glucose,Glucose [Tf-T0],0.614444444,#N/A,#N/A,#N/A,#N/A
210,Bn_30,Bn_30,B_napus,Glucose,Glucose [Tf-T0],0.602144444,#N/A,#N/A,#N/A,#N/A
211,Bn_31,Bn_31,B_napus,Glucose,Glucose [Tf-T0],0.506966667,#N/A,#N/A,#N/A,#N/A
212,Bn_31,Bn_31,B_napus,Glucose,Glucose [Tf-T0],0.262377778,#N/A,#N/A,#N/A,#N/A
213,Bn_31,Bn_31,B_napus,Glucose,Glucose [Tf-T0],0.353755556,#N/A,#N/A,#N/A,#N/A
214,Bn_32,Bn_32,B_napus,Glucose,Glucose [Tf-T0],0.464466667,#N/A,#N/A,#N/A,#N/A
215,Bn_32,Bn_32,B_napus,Glucose,Glucose [Tf-T0],0.444088889,#N/A,#N/A,#N/A,#N/A
216,Bn_32,Bn_32,B_napus,Glucose,Glucose [Tf-T0],0.414944444,#N/A,#N/A,#N/A,#N/A
217,Bn_33,Bn_33,B_napus,Glucose,Glucose [Tf-T0],0.426133333,#N/A,#N/A,#N/A,#N/A
218,Bn_33,Bn_33,B_napus,Glucose,Glucose [Tf-T0],0.431455556,#N/A,#N/A,#N/A,#N/A
219,Bn_33,Bn_33,B_napus,Glucose,Glucose [Tf-T0],0.409355556,#N/A,#N/A,#N/A,#N/A
220,Bn_34,Bn_34,B_napus,Glucose,Glucose [Tf-T0],0.689011111,#N/A,#N/A,#N/A,#N/A
221,Bn_34,Bn_34,B_napus,Glucose,Glucose [Tf-T0],0.630744444,#N/A,#N/A,#N/A,#N/A
222,Bn_34,Bn_34,B_napus,Glucose,Glucose [Tf-T0],0.633911111,#N/A,#N/A,#N/A,#N/A
223,Bn_35,Bn_35,B_napus,Glucose,Glucose [Tf-T0],0.370177778,#N/A,#N/A,#N/A,#N/A
224,Bn_35,Bn_35,B_napus,Glucose,Glucose [Tf-T0],0.386366667,#N/A,#N/A,#N/A,#N/A
225,Bn_35,Bn_35,B_napus,Glucose,Glucose [Tf-T0],0.349177778,#N/A,#N/A,#N/A,#N/A
226,Bn_37,Bn_37,B_napus,Glucose,Glucose [Tf-T0],0.464311111,#N/A,#N/A,#N/A,#N/A
227,Bn_37,Bn_37,B_napus,Glucose,Glucose [Tf-T0],0.457911111,#N/A,#N/A,#N/A,#N/A
228,Bn_37,Bn_37,B_napus,Glucose,Glucose [Tf-T0],0.478922222,#N/A,#N/A,#N/A,#N/A
229,Bn_38,Bn_38,B_napus,Glucose,Glucose [Tf-T0],0.510533333,#N/A,#N/A,#N/A,#N/A
230,Bn_38,Bn_38,B_napus,Glucose,Glucose [Tf-T0],0.5117,#N/A,#N/A,#N/A,#N/A
231,Bn_38,Bn_38,B_napus,Glucose,Glucose [Tf-T0],0.4833,#N/A,#N/A,#N/A,#N/A
232,Bn_41,Bn_41,B_napus,Glucose,Glucose [Tf-T0],0.493644444,#N/A,#N/A,#N/A,#N/A
233,Bn_41,Bn_41,B_napus,Glucose,Glucose [Tf-T0],0.531033333,#N/A,#N/A,#N/A,#N/A
234,Bn_41,Bn_41,B_napus,Glucose,Glucose [Tf-T0],0.553244444,#N/A,#N/A,#N/A,#N/A
235,Bn_43,Bn_43,B_napus,Glucose,Glucose [Tf-T0],0.3055,#N/A,#N/A,#N/A,#N/A
236,Bn_43,Bn_43,B_napus,Glucose,Glucose [Tf-T0],0.3113,#N/A,#N/A,#N/A,#N/A
237,Bn_43,Bn_43,B_napus,Glucose,Glucose [Tf-T0],0.290488889,#N/A,#N/A,#N/A,#N/A
241,Bn_25,Bn_25,B_napus,3OMG,3-O-MG [Tf-T0],0.278255556,#N/A,#N/A,#N/A,#N/A
242,Bn_25,Bn_25,B_napus,3OMG,3-O-MG [Tf-T0],0.190344444,#N/A,#N/A,#N/A,#N/A
243,Bn_25,Bn_25,B_napus,3OMG,3-O-MG [Tf-T0],0.1214,#N/A,#N/A,#N/A,#N/A
244,Bn_26,Bn_26,B_napus,3OMG,3-O-MG [Tf-T0],0.085788889,#N/A,#N/A,#N/A,#N/A
245,Bn_26,Bn_26,B_napus,3OMG,3-O-MG [Tf-T0],0.048755556,#N/A,#N/A,#N/A,#N/A
246,Bn_26,Bn_26,B_napus,3OMG,3-O-MG [Tf-T0],0.0816,#N/A,#N/A,#N/A,#N/A
247,Bn_27,Bn_27,B_napus,3OMG,3-O-MG [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
248,Bn_27,Bn_27,B_napus,3OMG,3-O-MG [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
249,Bn_27,Bn_27,B_napus,3OMG,3-O-MG [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
250,Bn_28,Bn_28,B_napus,3OMG,3-O-MG [Tf-T0],0.128266667,#N/A,#N/A,#N/A,#N/A
251,Bn_28,Bn_28,B_napus,3OMG,3-O-MG [Tf-T0],0.121433333,#N/A,#N/A,#N/A,#N/A
252,Bn_28,Bn_28,B_napus,3OMG,3-O-MG [Tf-T0],0.214033333,#N/A,#N/A,#N/A,#N/A
253,Bn_29,Bn_29,B_napus,3OMG,3-O-MG [Tf-T0],0.215377778,#N/A,#N/A,#N/A,#N/A
254,Bn_29,Bn_29,B_napus,3OMG,3-O-MG [Tf-T0],0.0763,#N/A,#N/A,#N/A,#N/A
255,Bn_29,Bn_29,B_napus,3OMG,3-O-MG [Tf-T0],0.045255556,#N/A,#N/A,#N/A,#N/A
256,Bn_30,Bn_30,B_napus,3OMG,3-O-MG [Tf-T0],0.141922222,#N/A,#N/A,#N/A,#N/A
257,Bn_30,Bn_30,B_napus,3OMG,3-O-MG [Tf-T0],0.119466667,#N/A,#N/A,#N/A,#N/A
258,Bn_30,Bn_30,B_napus,3OMG,3-O-MG [Tf-T0],0.146777778,#N/A,#N/A,#N/A,#N/A
259,Bn_31,Bn_31,B_napus,3OMG,3-O-MG [Tf-T0],0.019133333,#N/A,#N/A,#N/A,#N/A
260,Bn_31,Bn_31,B_napus,3OMG,3-O-MG [Tf-T0],0.0656,#N/A,#N/A,#N/A,#N/A
261,Bn_31,Bn_31,B_napus,3OMG,3-O-MG [Tf-T0],0.022222222,#N/A,#N/A,#N/A,#N/A
262,Bn_32,Bn_32,B_napus,3OMG,3-O-MG [Tf-T0],0.026411111,#N/A,#N/A,#N/A,#N/A
263,Bn_32,Bn_32,B_napus,3OMG,3-O-MG [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
264,Bn_32,Bn_32,B_napus,3OMG,3-O-MG [Tf-T0],0.057655556,#N/A,#N/A,#N/A,#N/A
265,Bn_33,Bn_33,B_napus,3OMG,3-O-MG [Tf-T0],0.215577778,#N/A,#N/A,#N/A,#N/A
266,Bn_33,Bn_33,B_napus,3OMG,3-O-MG [Tf-T0],0.117177778,#N/A,#N/A,#N/A,#N/A
267,Bn_33,Bn_33,B_napus,3OMG,3-O-MG [Tf-T0],0.096933333,#N/A,#N/A,#N/A,#N/A
268,Bn_34,Bn_34,B_napus,3OMG,3-O-MG [Tf-T0],0.073233333,#N/A,#N/A,#N/A,#N/A
269,Bn_34,Bn_34,B_napus,3OMG,3-O-MG [Tf-T0],0.097022222,#N/A,#N/A,#N/A,#N/A
270,Bn_34,Bn_34,B_napus,3OMG,3-O-MG [Tf-T0],0.134566667,#N/A,#N/A,#N/A,#N/A
271,Bn_35,Bn_35,B_napus,3OMG,3-O-MG [Tf-T0],0.145588889,#N/A,#N/A,#N/A,#N/A
272,Bn_35,Bn_35,B_napus,3OMG,3-O-MG [Tf-T0],0.171677778,#N/A,#N/A,#N/A,#N/A
273,Bn_35,Bn_35,B_napus,3OMG,3-O-MG [Tf-T0],0.243788889,#N/A,#N/A,#N/A,#N/A
277,Bn_38,Bn_38,B_napus,3OMG,3-O-MG [Tf-T0],0.224188889,#N/A,#N/A,#N/A,#N/A
278,Bn_38,Bn_38,B_napus,3OMG,3-O-MG [Tf-T0],0.097177778,#N/A,#N/A,#N/A,#N/A
279,Bn_38,Bn_38,B_napus,3OMG,3-O-MG [Tf-T0],0.101044444,#N/A,#N/A,#N/A,#N/A
280,Bn_41,Bn_41,B_napus,3OMG,3-O-MG [Tf-T0],0.142133333,#N/A,#N/A,#N/A,#N/A
281,Bn_41,Bn_41,B_napus,3OMG,3-O-MG [Tf-T0],0.137355556,#N/A,#N/A,#N/A,#N/A
282,Bn_41,Bn_41,B_napus,3OMG,3-O-MG [Tf-T0],0.156311111,#N/A,#N/A,#N/A,#N/A
283,Bn_43,Bn_43,B_napus,3OMG,3-O-MG [Tf-T0],0.010977778,#N/A,#N/A,#N/A,#N/A
284,Bn_43,Bn_43,B_napus,3OMG,3-O-MG [Tf-T0],0.019655556,#N/A,#N/A,#N/A,#N/A
285,Bn_43,Bn_43,B_napus,3OMG,3-O-MG [Tf-T0],0.013455556,#N/A,#N/A,#N/A,#N/A
286,Bn_37,Bn_37,B_napus,3OMG,3-O-MG [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
287,Bn_37,Bn_37,B_napus,3OMG,3-O-MG [Tf-T0],0.162477778,#N/A,#N/A,#N/A,#N/A
288,Bn_37,Bn_37,B_napus,3OMG,3-O-MG [Tf-T0],0.225122222,#N/A,#N/A,#N/A,#N/A
289,Bn_44,Bn_44,B_napus,Glucose,Glucose [Tf-T0],0.601522222,#N/A,#N/A,#N/A,#N/A
290,Bn_44,Bn_44,B_napus,Glucose,Glucose [Tf-T0],0.5813,#N/A,#N/A,#N/A,#N/A
291,Bn_44,Bn_44,B_napus,Glucose,Glucose [Tf-T0],0.614511111,#N/A,#N/A,#N/A,#N/A
292,Bn_46,Bn_46,B_napus,Glucose,Glucose [Tf-T0],0.553755555,#N/A,#N/A,#N/A,#N/A
293,Bn_46,Bn_46,B_napus,Glucose,Glucose [Tf-T0],0.556788888,#N/A,#N/A,#N/A,#N/A
294,Bn_46,Bn_46,B_napus,Glucose,Glucose [Tf-T0],0.5478,#N/A,#N/A,#N/A,#N/A
295,Bn_47,Bn_47,B_napus,Glucose,Glucose [Tf-T0],0.423411111,#N/A,#N/A,#N/A,#N/A
296,Bn_47,Bn_47,B_napus,Glucose,Glucose [Tf-T0],0.466688888,#N/A,#N/A,#N/A,#N/A
297,Bn_47,Bn_47,B_napus,Glucose,Glucose [Tf-T0],0.411011111,#N/A,#N/A,#N/A,#N/A
298,Bn_50,Bn_50,B_napus,Glucose,Glucose [Tf-T0],0.247255555,#N/A,#N/A,#N/A,#N/A
299,Bn_50,Bn_50,B_napus,Glucose,Glucose [Tf-T0],0.260144444,#N/A,#N/A,#N/A,#N/A
300,Bn_50,Bn_50,B_napus,Glucose,Glucose [Tf-T0],0.247955556,#N/A,#N/A,#N/A,#N/A
301,Bn_52,Bn_52,B_napus,Glucose,Glucose [Tf-T0],0.227822222,#N/A,#N/A,#N/A,#N/A
302,Bn_52,Bn_52,B_napus,Glucose,Glucose [Tf-T0],0.212077778,#N/A,#N/A,#N/A,#N/A
303,Bn_52,Bn_52,B_napus,Glucose,Glucose [Tf-T0],0.2135,#N/A,#N/A,#N/A,#N/A
304,Bn_53,Bn_53,B_napus,Glucose,Glucose [Tf-T0],0.334833334,#N/A,#N/A,#N/A,#N/A
305,Bn_53,Bn_53,B_napus,Glucose,Glucose [Tf-T0],0.358966666,#N/A,#N/A,#N/A,#N/A
306,Bn_53,Bn_53,B_napus,Glucose,Glucose [Tf-T0],0.364166666,#N/A,#N/A,#N/A,#N/A
307,Bn_54,Bn_54,B_napus,Glucose,Glucose [Tf-T0],0.484033333,#N/A,#N/A,#N/A,#N/A
308,Bn_54,Bn_54,B_napus,Glucose,Glucose [Tf-T0],0.572155556,#N/A,#N/A,#N/A,#N/A
309,Bn_54,Bn_54,B_napus,Glucose,Glucose [Tf-T0],0.519822222,#N/A,#N/A,#N/A,#N/A
310,Bn_56,Bn_56,B_napus,Glucose,Glucose [Tf-T0],0.288955555,#N/A,#N/A,#N/A,#N/A
311,Bn_56,Bn_56,B_napus,Glucose,Glucose [Tf-T0],0.279777778,#N/A,#N/A,#N/A,#N/A
312,Bn_56,Bn_56,B_napus,Glucose,Glucose [Tf-T0],0.315288889,#N/A,#N/A,#N/A,#N/A
313,Bn_57,Bn_57,B_napus,Glucose,Glucose [Tf-T0],0.520322222,#N/A,#N/A,#N/A,#N/A
314,Bn_57,Bn_57,B_napus,Glucose,Glucose [Tf-T0],0.5228,#N/A,#N/A,#N/A,#N/A
315,Bn_57,Bn_57,B_napus,Glucose,Glucose [Tf-T0],0.569411111,#N/A,#N/A,#N/A,#N/A
316,Bn_59,Bn_59,B_napus,Glucose,Glucose [Tf-T0],0.388388889,#N/A,#N/A,#N/A,#N/A
317,Bn_59,Bn_59,B_napus,Glucose,Glucose [Tf-T0],0.364411111,#N/A,#N/A,#N/A,#N/A
318,Bn_59,Bn_59,B_napus,Glucose,Glucose [Tf-T0],0.424433333,#N/A,#N/A,#N/A,#N/A
319,Bn_60,Bn_60,B_napus,Glucose,Glucose [Tf-T0],0.541122222,#N/A,#N/A,#N/A,#N/A
320,Bn_60,Bn_60,B_napus,Glucose,Glucose [Tf-T0],0.679433334,#N/A,#N/A,#N/A,#N/A
321,Bn_60,Bn_60,B_napus,Glucose,Glucose [Tf-T0],0.681788889,#N/A,#N/A,#N/A,#N/A
322,Bn_62,Bn_62,B_napus,Glucose,Glucose [Tf-T0],0.570711111,#N/A,#N/A,#N/A,#N/A
323,Bn_62,Bn_62,B_napus,Glucose,Glucose [Tf-T0],0.5644,#N/A,#N/A,#N/A,#N/A
324,Bn_62,Bn_62,B_napus,Glucose,Glucose [Tf-T0],0.540266666,#N/A,#N/A,#N/A,#N/A
325,Bn_63,Bn_63,B_napus,Glucose,Glucose [Tf-T0],0.303344445,#N/A,#N/A,#N/A,#N/A
326,Bn_63,Bn_63,B_napus,Glucose,Glucose [Tf-T0],0.309488889,#N/A,#N/A,#N/A,#N/A
327,Bn_63,Bn_63,B_napus,Glucose,Glucose [Tf-T0],0.331966667,#N/A,#N/A,#N/A,#N/A
328,Bn_64,Bn_64,B_napus,Glucose,Glucose [Tf-T0],0.619488889,#N/A,#N/A,#N/A,#N/A
329,Bn_64,Bn_64,B_napus,Glucose,Glucose [Tf-T0],0.5991,#N/A,#N/A,#N/A,#N/A
330,Bn_64,Bn_64,B_napus,Glucose,Glucose [Tf-T0],0.568333334,#N/A,#N/A,#N/A,#N/A
331,Bn_67,Bn_67,B_napus,Glucose,Glucose [Tf-T0],0.711155555,#N/A,#N/A,#N/A,#N/A
332,Bn_67,Bn_67,B_napus,Glucose,Glucose [Tf-T0],0.6647,#N/A,#N/A,#N/A,#N/A
333,Bn_67,Bn_67,B_napus,Glucose,Glucose [Tf-T0],0.588122222,#N/A,#N/A,#N/A,#N/A
337,Bn_44,Bn_44,B_napus,3OMG,3-O-MG [Tf-T0],0.265488889,#N/A,#N/A,#N/A,#N/A
338,Bn_44,Bn_44,B_napus,3OMG,3-O-MG [Tf-T0],0.167966667,#N/A,#N/A,#N/A,#N/A
339,Bn_44,Bn_44,B_napus,3OMG,3-O-MG [Tf-T0],0.169277777,#N/A,#N/A,#N/A,#N/A
340,Bn_46,Bn_46,B_napus,3OMG,3-O-MG [Tf-T0],0.221033334,#N/A,#N/A,#N/A,#N/A
341,Bn_46,Bn_46,B_napus,3OMG,3-O-MG [Tf-T0],0.100755556,#N/A,#N/A,#N/A,#N/A
342,Bn_46,Bn_46,B_napus,3OMG,3-O-MG [Tf-T0],0.098033333,#N/A,#N/A,#N/A,#N/A
343,Bn_47,Bn_47,B_napus,3OMG,3-O-MG [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
344,Bn_47,Bn_47,B_napus,3OMG,3-O-MG [Tf-T0],0.0156,#N/A,#N/A,#N/A,#N/A
345,Bn_47,Bn_47,B_napus,3OMG,3-O-MG [Tf-T0],0.009711111,#N/A,#N/A,#N/A,#N/A
346,Bn_50,Bn_50,B_napus,3OMG,3-O-MG [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
347,Bn_50,Bn_50,B_napus,3OMG,3-O-MG [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
348,Bn_50,Bn_50,B_napus,3OMG,3-O-MG [Tf-T0],0.078444445,#N/A,#N/A,#N/A,#N/A
349,Bn_52,Bn_52,B_napus,3OMG,3-O-MG [Tf-T0],0.035566666,#N/A,#N/A,#N/A,#N/A
350,Bn_52,Bn_52,B_napus,3OMG,3-O-MG [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
351,Bn_52,Bn_52,B_napus,3OMG,3-O-MG [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
352,Bn_53,Bn_53,B_napus,3OMG,3-O-MG [Tf-T0],0.117155556,#N/A,#N/A,#N/A,#N/A
353,Bn_53,Bn_53,B_napus,3OMG,3-O-MG [Tf-T0],0.085133333,#N/A,#N/A,#N/A,#N/A
354,Bn_53,Bn_53,B_napus,3OMG,3-O-MG [Tf-T0],0.089055555,#N/A,#N/A,#N/A,#N/A
355,Bn_54,Bn_54,B_napus,3OMG,3-O-MG [Tf-T0],0.1254,#N/A,#N/A,#N/A,#N/A
356,Bn_54,Bn_54,B_napus,3OMG,3-O-MG [Tf-T0],0.093311111,#N/A,#N/A,#N/A,#N/A
357,Bn_54,Bn_54,B_napus,3OMG,3-O-MG [Tf-T0],0.134433333,#N/A,#N/A,#N/A,#N/A
358,Bn_56,Bn_56,B_napus,3OMG,3-O-MG [Tf-T0],0.157388888,#N/A,#N/A,#N/A,#N/A
359,Bn_56,Bn_56,B_napus,3OMG,3-O-MG [Tf-T0],0.169,#N/A,#N/A,#N/A,#N/A
360,Bn_56,Bn_56,B_napus,3OMG,3-O-MG [Tf-T0],0.188188889,#N/A,#N/A,#N/A,#N/A
361,Bn_57,Bn_57,B_napus,3OMG,3-O-MG [Tf-T0],0.211466666,#N/A,#N/A,#N/A,#N/A
362,Bn_57,Bn_57,B_napus,3OMG,3-O-MG [Tf-T0],0.1338,#N/A,#N/A,#N/A,#N/A
363,Bn_57,Bn_57,B_napus,3OMG,3-O-MG [Tf-T0],0.145555556,#N/A,#N/A,#N/A,#N/A
364,Bn_59,Bn_59,B_napus,3OMG,3-O-MG [Tf-T0],0.039444444,#N/A,#N/A,#N/A,#N/A
365,Bn_59,Bn_59,B_napus,3OMG,3-O-MG [Tf-T0],0,#N/A,#N/A,#N/A,#N/A
366,Bn_59,Bn_59,B_napus,3OMG,3-O-MG [Tf-T0],0.016633333,#N/A,#N/A,#N/A,#N/A
367,Bn_60,Bn_60,B_napus,3OMG,3-O-MG [Tf-T0],0.020966666,#N/A,#N/A,#N/A,#N/A
368,Bn_60,Bn_60,B_napus,3OMG,3-O-MG [Tf-T0],0.039933333,#N/A,#N/A,#N/A,#N/A
369,Bn_60,Bn_60,B_napus,3OMG,3-O-MG [Tf-T0],0.0824,#N/A,#N/A,#N/A,#N/A
370,Bn_62,Bn_62,B_napus,3OMG,3-O-MG [Tf-T0],0.262677777,#N/A,#N/A,#N/A,#N/A
371,Bn_62,Bn_62,B_napus,3OMG,3-O-MG [Tf-T0],0.220877777,#N/A,#N/A,#N/A,#N/A
372,Bn_62,Bn_62,B_napus,3OMG,3-O-MG [Tf-T0],0.262088889,#N/A,#N/A,#N/A,#N/A
373,Bn_63,Bn_63,B_napus,3OMG,3-O-MG [Tf-T0],0.193433333,#N/A,#N/A,#N/A,#N/A
374,Bn_63,Bn_63,B_napus,3OMG,3-O-MG [Tf-T0],0.090966667,#N/A,#N/A,#N/A,#N/A
375,Bn_63,Bn_63,B_napus,3OMG,3-O-MG [Tf-T0],0.1112,#N/A,#N/A,#N/A,#N/A
376,Bn_64,Bn_64,B_napus,3OMG,3-O-MG [Tf-T0],0.302055555,#N/A,#N/A,#N/A,#N/A
377,Bn_64,Bn_64,B_napus,3OMG,3-O-MG [Tf-T0],0.282233334,#N/A,#N/A,#N/A,#N/A
378,Bn_64,Bn_64,B_napus,3OMG,3-O-MG [Tf-T0],0.240877778,#N/A,#N/A,#N/A,#N/A
379,Bn_67,Bn_67,B_napus,3OMG,3-O-MG [Tf-T0],0.096822222,#N/A,#N/A,#N/A,#N/A
380,Bn_67,Bn_67,B_napus,3OMG,3-O-MG [Tf-T0],0.087144445,#N/A,#N/A,#N/A,#N/A
381,Bn_67,Bn_67,B_napus,3OMG,3-O-MG [Tf-T0],0.163233334,#N/A,#N/A,#N/A,#N/A
385,Bn_68,Bn_68,B_napus,Glucose,Glucose [Tf-T0],0.6947,#N/A,#N/A,#N/A,#N/A
386,Bn_68,Bn_68,B_napus,Glucose,Glucose [Tf-T0],0.693711111,#N/A,#N/A,#N/A,#N/A
387,Bn_68,Bn_68,B_napus,Glucose,Glucose [Tf-T0],0.710922222,#N/A,#N/A,#N/A,#N/A
388,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,Glucose,Glucose [Tf-T0],0.623433333,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
389,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,Glucose,Glucose [Tf-T0],0.614066667,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
390,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,Glucose,Glucose [Tf-T0],0.6408,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
391,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,Glucose,Glucose [Tf-T0],0.561166666,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
392,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,Glucose,Glucose [Tf-T0],0.476455555,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
393,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,Glucose,Glucose [Tf-T0],0.428111111,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
394,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,Glucose,Glucose [Tf-T0],0.524122222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
395,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,Glucose,Glucose [Tf-T0],0.524822222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
396,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,Glucose,Glucose [Tf-T0],0.544044444,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
397,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,Glucose,Glucose [Tf-T0],0.390577778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
398,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,Glucose,Glucose [Tf-T0],0.390988889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
399,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,Glucose,Glucose [Tf-T0],0.372233333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
400,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,Glucose,Glucose [Tf-T0],0.443888889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
401,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,Glucose,Glucose [Tf-T0],0.454533333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
402,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,Glucose,Glucose [Tf-T0],0.439455556,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
403,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,Glucose,Glucose [Tf-T0],0.4509,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
404,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,Glucose,Glucose [Tf-T0],0.431855556,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
405,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,Glucose,Glucose [Tf-T0],0.468322222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
406,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,Glucose,Glucose [Tf-T0],0.307255555,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
407,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,Glucose,Glucose [Tf-T0],0.283066666,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
408,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,Glucose,Glucose [Tf-T0],0.343088889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
409,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Glucose,Glucose [Tf-T0],0.413855555,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
410,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Glucose,Glucose [Tf-T0],0.418377778,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
411,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Glucose,Glucose [Tf-T0],0.384533334,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
412,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Glucose,Glucose [Tf-T0],0.504988889,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
413,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Glucose,Glucose [Tf-T0],0.392133333,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
414,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Glucose,Glucose [Tf-T0],0.360444444,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
415,Ta_13,Ta_13,T_aestivum,Glucose,Glucose [Tf-T0],0.524933333,#N/A,#N/A,#N/A,#N/A
416,Ta_13,Ta_13,T_aestivum,Glucose,Glucose [Tf-T0],0.561922223,#N/A,#N/A,#N/A,#N/A
417,Ta_13,Ta_13,T_aestivum,Glucose,Glucose [Tf-T0],0.592411112,#N/A,#N/A,#N/A,#N/A
