TranscriptID	Control_3OMG_F16_1	Control_3OMG_F16_2	Control_3OMG_F16_3	Control_3OMG_F16_4	Control_Water_F16_1	Control_Water_F16_2	Control_Water_F16_3	Plant_3OMG_F16_1	Plant_3OMG_F16_2	Plant_3OMG_F16_3	Plant_3OMG_F16_4	m3OMG_microbeFree_1	m3OMG_microbeFree_2	m3OMG_microbeFree_3	m3OMG_microbeFree_4	Plant_Water_F16_1	Plant_Water_F16_2	Plant_Water_F16_3	Plant_Water_F16_4	water_microbeFree_1	water_microbeFree_2	water_microbeFree_3	water_microbeFree_4
gene_6401	90	76	57	83	95	98	132	12	22	9	14	0	0	0	0	49	18	38	41	0	0	0	0
gene_6400	31	34	25	33	23	12	19	7	7	7	1	0	0	0	0	14	3	3	5	0	0	0	0
gene_6403	53	66	66	62	46	75	73	9	13	16	10	0	0	0	0	58	27	54	31	0	0	0	0
gene_6406	71	106	60	97	80	86	101	18	18	12	9	0	0	0	0	35	5	19	15	0	0	0	0
gene_6409	47	70	43	61	79	113	91	8	17	12	5	0	0	0	0	47	11	27	19	0	0	0	0
gene_6415	9	15	10	13	8	13	24	0	3	4	4	0	0	0	0	13	4	15	7	0	0	0	0
gene_6418	47	44	38	70	46	59	74	13	17	19	18	0	0	0	0	19	8	39	35	0	0	0	0
gene_6422	31	38	17	34	36	50	61	1	8	3	1	0	0	0	0	12	4	12	8	0	0	0	0
gene_6423	3	1	0	4	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gene_6430	13	28	9	12	12	13	17	1	5	1	1	0	0	0	0	3	1	3	7	0	0	0	0
gene_876	193	213	161	182	153	208	202	36	25	26	38	0	0	0	0	142	32	91	48	0	0	0	0
gene_6437	73	48	39	72	64	54	59	5	20	13	9	0	0	0	0	31	12	14	24	0	0	0	0
gene_6438	40	34	20	28	52	34	59	8	5	6	7	0	0	0	0	13	4	10	4	0	0	0	0
gene_6444	52	34	36	54	39	64	48	9	3	3	1	0	0	0	0	12	9	10	11	0	0	0	0
gene_6443	87	105	75	101	107	141	119	16	32	30	20	0	0	0	0	41	19	28	30	0	0	0	0
gene_6452	11	10	5	17	9	10	15	2	0	1	2	0	0	0	0	9	1	4	0	0	0	0	0
gene_6456	47	44	37	48	49	48	76	4	12	6	7	0	0	0	0	13	7	17	6	0	0	0	0
gene_6461	1	0	0	1	0	6	8	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
gene_6463	58	76	42	71	54	57	81	16	14	12	18	0	0	0	0	31	7	50	21	0	0	0	0
gene_6464	3	1	1	2	2	1	9	0	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0
gene_6466	23	15	9	9	18	16	19	2	3	3	10	0	0	0	0	6	6	5	8	0	0	0	0
gene_6465	254	313	183	307	308	334	381	69	86	91	38	0	0	0	0	105	61	68	53	0	0	0	0
gene_6467	33	75	75	54	15	28	37	27	33	38	25	0	0	0	0	56	26	34	19	0	0	0	0
gene_6475	84	106	62	90	94	93	136	17	21	16	19	0	0	0	0	29	11	19	22	0	0	0	0
gene_6483	8	4	1	1	5	7	12	0	3	2	1	0	0	0	0	2	0	7	2	0	0	0	0
gene_6480	4	11	5	0	9	12	7	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0
gene_6481	75	89	59	83	161	158	134	15	16	18	17	0	0	0	0	19	15	18	22	0	0	0	0
gene_6484	14	8	10	14	16	24	41	1	2	2	3	0	0	0	0	7	2	6	4	0	0	0	0
gene_6482	12	7	7	16	17	19	31	2	2	5	1	0	0	0	0	20	4	6	6	0	0	0	0
gene_877	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
gene_6492	70	73	42	77	81	132	117	27	36	33	19	0	0	0	0	57	13	50	38	0	0	0	0
gene_6494	21	20	16	13	55	42	68	7	4	8	3	0	0	0	0	19	5	16	9	0	0	0	0
gene_6496	98	83	54	87	110	151	105	16	38	29	23	0	0	0	0	41	8	42	30	0	0	0	0
gene_6497	49	41	25	37	43	60	71	10	13	24	8	0	0	0	0	32	8	19	22	0	0	0	0
gene_6501	8	11	3	10	5	5	13	5	1	3	9	0	0	0	0	16	6	14	8	0	0	0	0
gene_6503	8	7	6	25	24	30	48	10	26	26	12	0	0	0	0	108	21	31	47	0	0	0	0
gene_6507	16	12	12	15	12	15	16	1	4	4	3	0	0	0	0	10	5	4	5	0	0	0	0
gene_6512	58	81	54	110	78	85	97	14	20	10	14	0	0	0	0	23	13	23	26	0	0	0	0
gene_6511	14	9	14	26	15	17	20	10	9	12	5	0	0	0	0	27	7	12	11	0	0	0	0
gene_6514	28	35	15	30	45	24	57	2	15	12	6	0	0	0	0	16	14	13	4	0	0	0	0
gene_6523	0	1	1	6	6	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0
gene_6522	0	7	0	1	0	6	5	1	7	5	4	0	0	0	0	4	7	5	13	0	0	0	0
gene_6519	1	1	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
gene_6525	30	53	44	33	23	56	42	28	45	65	40	0	0	0	0	18	13	13	15	0	0	0	0
gene_6529	56	37	54	86	4	1	2	31	97	99	56	0	0	0	0	14	2	6	8	0	0	0	0
gene_6541	57	84	62	82	80	112	100	22	22	22	26	0	0	0	0	40	22	60	30	0	0	0	0
gene_6542	37	84	74	83	67	107	78	15	33	24	12	0	0	0	0	61	34	50	14	0	0	0	0
gene_6544	179	160	177	237	219	282	259	32	69	49	84	0	0	0	0	165	92	185	163	0	0	0	0
gene_6545	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gene_881	3	2	7	2	5	3	4	6	4	0	3	0	0	0	0	2	1	5	0	0	0	0	0
gene_6571	7	6	5	2	8	9	16	5	0	7	1	0	0	0	0	3	3	1	2	0	0	0	0
gene_6585	18	17	21	15	18	32	27	3	4	6	3	0	0	0	0	16	2	5	14	0	0	0	0
gene_6583	35	48	25	47	45	47	53	6	22	24	8	0	0	0	0	25	8	8	9	0	0	0	0
gene_6593	158	179	123	155	117	170	173	23	53	51	31	0	0	0	0	40	25	43	42	0	0	0	0
gene_882	89	73	62	107	76	97	127	16	16	23	16	0	0	0	0	38	23	30	30	0	0	0	0
gene_6595	130	150	101	192	98	155	154	20	18	20	10	0	0	0	0	38	15	21	21	0	0	0	0
gene_6596	8	3	5	17	14	34	9	0	1	2	1	0	0	0	0	6	1	5	2	0	0	0	0
gene_6598	41	61	43	45	59	43	85	10	29	30	17	0	0	0	0	52	15	25	25	0	0	0	0
gene_6603	37	40	35	44	58	39	56	4	7	8	7	0	0	0	0	17	8	14	15	0	0	0	0
gene_6607	52	75	50	74	72	105	118	15	20	17	19	0	0	0	0	46	20	37	26	0	0	0	0
gene_6609	38	55	52	56	45	74	49	7	4	14	7	0	0	0	0	24	7	17	4	0	0	0	0
gene_6614	176	159	129	226	175	208	211	38	58	77	65	0	0	0	0	96	49	127	75	0	0	0	0
gene_6615	52	53	43	56	76	54	61	14	21	23	6	0	0	0	0	37	18	29	13	0	0	0	0
gene_6616	8	3	7	2	1	4	11	2	2	1	0	0	0	0	0	1	1	2	5	0	0	0	0
gene_6619	79	69	41	104	79	97	116	9	30	13	18	0	0	0	0	42	15	23	17	0	0	0	0
gene_6621	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gene_6622	27	30	25	26	16	28	23	12	32	34	37	0	0	0	0	97	46	95	60	0	0	0	0
gene_6623	606	636	482	547	586	609	688	47	59	44	39	0	0	0	0	69	39	84	45	0	0	0	0
gene_885	4	6	5	7	16	5	2	1	3	5	2	0	0	0	0	5	2	1	3	0	0	0	0
gene_6626	29	21	15	22	17	37	27	2	8	6	5	0	0	0	0	9	7	7	6	0	0	0	0
gene_6630	38	32	23	52	51	48	74	8	19	14	19	0	0	0	0	15	9	10	7	0	0	0	0
gene_6631	96	138	87	140	137	159	175	34	37	51	37	0	0	0	0	80	48	68	53	0	0	0	0
gene_6634	141	161	90	149	155	132	170	24	67	56	35	0	0	0	0	58	26	51	32	0	0	0	0
gene_887	156	126	86	116	158	191	245	28	37	47	39	0	0	0	0	70	25	64	46	0	0	0	0
gene_6635	336	365	227	345	358	445	576	65	108	105	86	0	0	0	0	188	53	142	132	0	0	0	0
gene_6636	188	176	88	146	205	227	267	35	58	51	38	0	0	0	0	81	39	67	55	0	0	0	0
gene_6641	334	315	216	314	321	481	450	85	135	120	95	0	0	0	0	333	119	265	205	0	0	0	0
gene_6640	170	167	112	181	192	262	283	34	57	76	48	0	0	1	0	84	78	108	111	0	0	0	0
gene_6643	248	284	226	349	369	348	479	101	163	168	103	1	0	0	0	176	113	193	147	0	0	0	0
gene_6644	180	188	131	209	271	273	257	19	24	49	22	0	0	0	0	85	30	57	33	0	0	0	0
gene_6651	263	252	170	296	215	267	319	70	66	75	73	0	0	0	0	65	62	126	84	0	0	0	0
gene_6654	81	84	53	77	87	111	126	10	24	22	12	0	0	0	0	57	20	28	13	0	0	0	0
gene_890	5	2	10	3	7	2	6	0	0	1	1	0	0	0	0	1	2	4	1	0	0	0	0
gene_6659	48	66	50	54	49	73	66	14	26	15	20	0	0	0	0	35	18	23	31	0	0	0	0
gene_6657	140	131	104	171	153	163	200	36	26	47	31	0	0	0	0	95	32	72	41	0	0	0	0
gene_891	3	3	4	6	1	6	10	1	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0
gene_6658	8	7	4	15	11	6	7	1	0	10	2	0	0	0	0	0	1	8	5	0	0	0	0
gene_894	11	14	1	18	10	40	18	5	24	14	8	0	0	0	0	50	26	49	44	1	0	0	0
gene_6663	0	3	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_6666	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_6667	787	827	771	886	792	858	909	130	231	166	173	0	0	1	0	224	163	307	225	0	0	0	0
gene_6670	81	53	56	73	74	75	94	23	32	40	22	0	0	0	0	18	11	37	27	0	0	0	0
gene_893	12	23	9	28	12	40	40	22	17	33	19	0	0	0	0	190	100	257	220	0	0	0	0
gene_6674	55	39	35	39	63	43	76	4	9	8	0	0	0	0	0	21	4	10	15	0	0	0	0
gene_6682	2	3	5	5	5	6	3	0	0	1	1	0	0	0	0	5	7	3	1	0	0	0	0
gene_6687	8	3	4	4	11	10	16	3	3	2	6	0	0	0	0	3	1	24	7	0	0	0	0
gene_6689	4	11	0	4	4	4	3	2	4	5	0	0	0	0	0	1	1	7	2	0	0	0	0
gene_6690	2	6	7	19	2	0	15	1	3	0	2	0	0	0	0	3	1	0	1	0	0	0	0
gene_6691	10	16	7	13	11	15	15	0	6	3	1	0	0	0	0	12	2	1	3	0	0	0	0
gene_6692	180	169	149	184	230	265	305	28	43	39	19	0	0	0	0	109	27	51	47	0	0	0	0
gene_6694	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
gene_6693	79	64	71	91	172	105	167	15	23	23	26	0	0	0	0	73	23	34	29	0	0	0	0
gene_6695	146	209	109	201	229	302	266	37	58	70	61	0	0	0	0	211	73	150	126	0	0	0	0
gene_6697	98	147	113	162	108	167	133	16	33	42	37	0	0	0	0	76	25	52	38	0	0	0	0
gene_6705	201	221	162	281	213	294	320	34	56	65	21	0	0	0	0	140	50	123	56	0	0	0	0
gene_6711	8	11	7	2	13	13	22	1	0	4	2	0	0	0	0	1	9	3	0	0	0	0	0
gene_897	78	53	48	71	47	101	100	14	20	22	18	0	0	0	0	49	11	32	15	0	0	0	0
gene_6713	149	153	142	204	171	172	231	35	45	63	50	0	3	0	0	75	41	69	63	0	0	2	0
gene_6714	126	89	61	104	114	148	163	23	47	37	33	0	0	0	0	69	33	98	35	0	0	0	0
gene_6716	0	0	0	6	1	0	1	0	2	0	1	0	0	0	0	2	2	1	1	0	0	0	0
gene_6718	55	55	49	48	69	59	73	16	9	18	4	0	0	0	0	15	12	13	21	0	0	0	0
gene_6728	334	333	240	299	350	389	419	42	72	71	51	0	1	0	0	136	71	110	96	0	0	0	0
gene_6730	19	17	15	25	28	17	24	3	3	2	3	0	0	0	0	6	1	3	3	0	0	0	0
gene_6741	187	180	154	192	235	253	252	55	70	82	54	0	0	0	0	149	57	91	78	0	0	0	0
gene_6745	27	32	28	48	31	33	68	8	11	5	9	0	0	0	0	26	3	15	12	0	0	0	0
gene_6752	6	0	1	8	2	1	9	118	229	188	124	0	0	0	0	90	32	75	68	0	0	1	0
gene_6751	2	12	0	0	1	3	3	1	0	1	1	0	0	0	0	3	0	3	0	0	0	0	0
gene_6756	81	89	41	93	83	126	163	18	25	24	20	0	0	0	0	36	18	39	46	0	0	0	0
gene_902	559	659	506	809	416	560	641	213	344	363	259	0	0	0	0	501	188	402	328	0	0	0	0
gene_901	12	20	10	11	24	23	22	5	14	4	12	0	0	0	0	20	7	10	0	0	0	0	0
gene_6770	386	403	274	458	383	506	548	76	87	114	87	0	0	0	0	217	80	208	112	0	0	0	0
gene_6772	5	0	2	1	6	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
gene_6773	374	356	260	446	353	478	538	94	131	138	99	0	0	0	0	131	69	170	168	0	0	0	0
gene_6774	42	40	21	53	22	40	46	9	15	15	11	0	0	0	0	27	13	14	17	0	0	0	0
gene_6778	11	10	14	24	25	10	15	2	4	3	1	0	0	0	0	4	2	6	0	0	0	0	0
gene_6783	0	1	0	0	2	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
gene_6782	5	4	4	7	12	12	30	14	13	16	8	0	0	0	0	47	14	40	35	0	0	0	0
gene_6788	0	2	2	1	2	15	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gene_6792	3	1	0	3	6	7	14	1	0	1	0	0	0	0	0	3	0	3	1	0	0	0	0
gene_6794	7	10	1	6	9	11	14	0	2	0	0	0	0	0	0	4	2	5	5	0	0	0	0
gene_6793	16	16	5	20	11	9	30	5	12	8	7	0	0	0	0	13	12	9	6	0	0	0	0
gene_6795	19	4	9	16	22	23	22	0	6	4	1	0	0	0	0	4	2	2	5	0	0	0	0
gene_6796	137	228	154	172	202	289	363	30	27	27	29	0	0	0	0	123	56	105	64	0	0	0	0
gene_6801	37	39	27	49	68	44	58	4	8	19	9	0	0	0	0	21	7	25	12	0	0	0	0
gene_6803	16	13	16	28	24	41	31	2	4	5	5	0	0	0	0	21	1	17	11	0	0	0	0
gene_904	272	356	228	343	193	330	363	67	112	112	65	0	0	0	0	144	68	105	63	0	0	0	0
gene_6806	14	11	8	12	22	19	15	6	11	14	7	0	0	0	0	4	1	2	5	0	0	0	0
gene_6807	55	42	31	56	42	95	126	14	31	22	19	0	0	0	0	43	10	22	23	0	0	0	0
gene_6812	79	55	49	66	61	97	96	15	18	13	5	0	0	0	0	13	5	10	8	0	0	0	0
gene_6811	4	1	3	1	0	5	3	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
gene_6813	108	87	55	90	116	132	139	14	27	36	35	0	0	0	0	63	18	42	59	0	0	0	0
gene_6814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_6815	73	81	49	79	102	131	91	9	33	24	19	0	0	0	0	42	30	50	38	0	0	0	0
gene_6816	76	82	39	67	80	82	84	7	27	27	18	0	0	0	0	18	17	50	36	0	0	0	0
gene_6818	76	67	54	95	80	110	108	5	13	7	4	0	0	0	0	16	15	17	8	0	0	0	0
gene_906	54	36	40	34	40	52	52	9	19	8	9	0	0	0	0	7	5	13	7	0	0	0	0
gene_6830	2	0	3	2	0	7	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
gene_6835	4	4	9	6	5	8	14	1	0	4	10	0	0	0	0	10	3	1	0	0	0	0	0
gene_6847	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_6846	9	16	7	12	12	13	16	3	10	9	3	0	0	0	0	3	3	1	12	0	0	0	0
gene_6848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_6852	36	44	49	34	39	62	66	8	10	8	4	0	0	0	0	21	6	18	3	0	0	0	0
gene_6855	22	10	6	13	28	14	14	1	2	2	0	0	0	0	0	5	2	0	4	0	0	0	0
gene_912	24	13	12	9	7	19	12	12	9	7	2	0	0	0	0	15	15	12	15	0	0	0	0
gene_6858	19	17	8	11	11	14	23	3	1	6	7	0	0	0	0	2	2	7	3	0	0	0	0
gene_6859	38	70	32	69	47	56	64	8	31	35	21	0	0	0	0	80	22	40	25	0	0	0	0
gene_6860	26	26	26	21	25	33	60	0	13	2	4	0	0	0	0	15	5	10	4	0	0	0	0
gene_6862	63	75	78	92	86	73	112	31	42	39	28	0	0	0	0	44	27	75	44	0	0	0	0
gene_6869	21	40	27	25	28	36	40	6	8	11	3	0	0	0	0	22	2	11	5	0	0	0	0
gene_6871	9	8	0	0	1	0	4	0	2	0	0	0	0	0	0	7	0	0	2	0	0	0	0
gene_6872	3	0	3	2	2	1	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
gene_6878	20	45	21	25	21	44	63	4	20	9	3	0	0	0	0	21	15	20	10	0	0	0	0
gene_6887	57	83	72	100	71	140	88	24	35	16	13	0	0	0	0	38	27	27	21	0	0	0	0
gene_913	4	11	7	15	15	18	11	2	3	3	3	0	0	0	0	12	1	7	5	0	0	0	0
gene_6890	17	32	4	18	14	21	27	1	5	3	3	0	0	0	0	8	8	6	3	0	0	0	0
gene_6889	176	177	130	159	374	366	314	6	13	8	7	0	0	0	0	18	6	21	6	0	0	0	0
gene_6893	43	84	52	70	69	88	81	19	27	29	16	0	0	0	0	48	23	51	41	0	0	0	0
gene_6895	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gene_6898	5	0	2	5	0	1	9	2	1	0	2	0	0	0	0	1	0	1	2	0	0	0	0
gene_6900	0	0	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_6904	14	9	23	10	14	25	22	1	0	11	10	0	0	0	0	16	4	11	2	0	0	0	0
gene_6908	6	7	9	4	23	12	6	0	0	2	2	0	0	0	0	7	1	2	2	0	0	0	0
gene_6911	3	3	0	3	3	5	0	0	0	0	1	0	0	0	0	4	5	1	2	0	0	0	0
gene_6913	37	34	31	35	37	27	72	11	16	11	10	0	0	0	0	21	13	20	21	0	0	0	0
gene_6916	36	42	37	36	24	42	63	5	12	21	7	0	0	0	0	28	8	20	17	0	0	0	0
gene_6917	2	7	13	4	7	20	13	3	3	3	1	0	0	0	0	13	0	1	3	0	0	0	0
gene_6921	21	20	6	6	1	7	18	4	4	6	2	0	0	0	0	3	4	1	4	0	0	0	0
gene_6920	4	9	1	2	15	12	8	3	1	1	3	0	0	0	0	3	3	4	0	0	0	0	0
gene_918	53	65	36	75	59	63	56	15	13	4	7	0	0	0	0	33	6	21	15	0	0	0	0
gene_919	153	144	105	120	136	187	199	29	21	36	29	0	0	0	0	48	32	46	41	0	0	0	0
gene_920	121	115	113	189	123	188	214	47	73	64	51	0	0	0	0	125	53	88	94	0	0	0	0
gene_6933	37	38	23	41	61	47	38	12	9	9	4	0	0	0	0	26	4	11	12	0	0	0	0
gene_6934	9	7	9	15	19	21	26	0	6	3	1	0	0	0	0	13	2	2	2	0	0	0	0
gene_6942	59	51	40	73	76	76	96	13	20	27	8	0	0	0	0	14	12	11	7	0	0	0	0
gene_6941	0	3	1	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_923	32	16	12	25	23	18	17	0	5	2	3	0	0	0	0	3	0	4	3	0	0	0	0
gene_6949	37	46	12	46	23	39	49	7	14	28	6	0	0	0	0	17	13	9	13	0	0	0	0
gene_6948	28	30	31	51	40	20	55	18	34	38	14	0	0	0	0	101	61	80	86	0	0	0	0
gene_6947	2	9	10	13	1	5	15	3	7	2	1	0	0	0	0	12	4	2	10	0	0	0	0
gene_6950	71	44	31	76	63	68	93	12	30	12	12	0	0	0	0	32	8	23	12	0	0	0	0
gene_6955	9	4	2	5	9	16	8	2	1	3	1	0	0	0	0	1	1	4	3	0	0	0	0
gene_21	31	22	28	50	37	49	55	3	6	1	0	0	0	0	0	7	0	5	4	0	0	0	0
gene_6957	57	80	62	95	82	115	133	25	32	37	34	0	0	0	0	43	16	39	32	0	0	0	0
gene_6958	21	15	16	32	24	28	29	7	9	3	0	0	0	0	0	6	2	12	5	0	0	0	0
gene_6961	30	27	26	27	24	64	56	9	10	15	9	0	0	0	0	13	7	22	21	0	0	0	0
gene_6963	137	102	80	100	81	104	106	14	48	26	35	0	0	0	0	40	34	47	37	0	0	0	0
gene_6972	25	34	38	58	50	59	68	10	50	34	15	0	0	0	0	66	36	43	51	0	0	0	0
gene_6973	10	23	27	47	43	26	40	3	13	2	7	0	0	0	0	10	11	13	4	0	0	0	0
gene_6978	22	18	23	38	14	32	26	12	4	11	2	0	0	0	0	6	1	10	5	0	0	0	0
gene_6983	92	92	58	119	143	127	174	16	44	27	23	0	0	0	0	50	22	36	39	0	0	0	0
gene_6982	29	30	24	13	30	55	37	2	5	10	3	0	0	0	0	14	6	14	7	0	0	0	0
gene_6988	44	55	60	66	59	65	89	23	10	27	11	0	0	0	0	61	15	22	18	0	0	0	0
gene_6990	21	20	28	29	17	24	22	1	7	2	1	0	0	0	0	10	1	2	3	0	0	0	0
gene_6995	1	0	2	0	0	2	6	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0
gene_6994	14	17	10	4	30	18	31	0	2	0	0	0	0	0	0	5	0	4	5	0	0	0	0
gene_6992	2208	2043	1956	2627	2422	2331	3172	215	431	321	199	0	0	0	0	446	160	328	285	0	0	0	0
gene_7000	0	10	6	4	3	1	5	2	6	3	2	0	0	0	0	9	0	6	1	0	0	0	0
gene_7002	55	78	76	73	67	59	107	37	68	72	49	0	0	0	0	71	30	91	59	0	0	0	0
gene_7004	0	3	2	2	1	0	0	0	1	0	1	0	0	0	0	3	0	5	0	0	0	0	0
gene_7009	53	49	37	54	70	50	62	10	9	13	7	0	0	0	0	25	9	22	15	0	0	0	0
gene_7019	138	124	76	153	143	146	172	6	21	15	16	0	0	0	0	43	13	28	37	0	0	0	0
gene_7020	125	152	136	168	153	158	191	48	47	52	32	0	0	0	0	66	43	68	51	0	0	0	0
gene_7021	173	187	135	200	204	287	283	53	67	84	65	0	0	0	0	94	80	147	95	0	0	0	0
gene_7022	150	163	105	171	239	198	194	17	27	15	15	0	0	0	0	53	20	35	33	0	0	0	0
gene_7026	9	18	17	8	26	53	41	4	7	1	2	0	0	0	0	13	6	18	7	0	0	0	0
gene_7028	70	101	73	77	77	81	157	0	4	2	2	0	0	0	0	3	4	3	3	0	0	0	0
gene_932	16	19	24	28	15	23	31	4	6	3	1	0	0	0	0	5	3	12	7	0	0	0	0
gene_7041	0	0	0	4	1	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gene_7054	33	57	39	46	73	58	71	8	17	15	14	0	0	0	0	18	6	24	10	0	0	0	0
gene_7055	11	8	3	1	3	10	6	5	5	1	0	0	0	0	0	1	0	4	5	0	0	0	0
gene_7059	245	240	162	286	188	239	266	48	62	75	39	0	0	0	0	190	105	187	131	0	0	0	0
gene_7068	47	56	43	37	61	46	79	7	16	22	16	0	0	0	0	27	14	22	8	0	0	0	0
gene_7072	25	23	18	25	18	49	47	5	9	16	8	0	0	0	0	50	16	42	40	0	0	0	0
gene_7077	5	4	6	2	2	6	17	2	1	1	0	0	0	0	0	1	4	0	2	0	0	0	0
gene_7078	1	0	2	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
gene_7082	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
gene_7083	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
gene_7084	6	4	1	11	19	8	10	1	0	1	0	0	0	0	0	2	1	1	2	0	0	0	0
gene_7085	7	20	11	18	21	9	28	3	6	6	5	0	0	0	0	2	2	6	14	0	0	0	0
gene_7086	5	5	3	3	2	0	4	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
gene_7094	6	6	6	1	6	15	16	0	0	0	2	0	0	0	0	5	1	5	7	0	0	0	0
gene_7098	25	27	24	35	37	39	55	8	14	4	3	0	0	0	0	9	7	16	3	0	0	0	0
gene_7099	52	35	33	60	44	56	56	14	17	5	9	0	0	0	0	13	9	17	11	0	0	0	0
gene_7100	16	14	15	29	37	27	35	12	14	27	7	0	0	0	0	33	20	32	23	0	0	0	0
gene_7101	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
gene_940	62	50	28	74	57	58	55	13	13	13	12	0	0	0	0	18	12	31	23	0	0	0	0
gene_7102	20	11	11	23	13	21	30	7	1	8	2	0	0	0	0	6	5	7	9	0	0	0	0
gene_7104	32	43	25	45	51	88	69	6	6	3	3	0	0	0	0	27	10	25	14	0	0	0	0
gene_7109	21	29	16	39	34	46	50	8	10	7	11	0	0	0	0	6	4	13	4	0	0	0	0
gene_7107	15	25	17	20	76	145	131	9	7	15	11	0	0	0	0	17	13	23	16	0	0	0	0
gene_7110	67	67	41	75	27	49	47	13	20	29	17	0	0	0	0	41	9	40	32	0	0	0	0
gene_7115	6	3	8	13	16	12	10	1	2	10	2	0	0	0	0	6	3	0	5	0	0	0	0
gene_7120	40	33	26	46	49	48	50	6	3	7	5	0	0	0	0	17	11	9	12	0	0	0	0
gene_7121	27	12	21	20	27	37	28	1	9	6	5	0	0	0	0	15	7	4	6	0	0	0	0
gene_7123	0	1	0	0	1	3	3	2	4	1	1	0	0	0	0	45	8	20	30	0	0	0	0
gene_7129	146	172	154	165	137	183	195	22	39	45	31	0	0	0	0	58	39	28	45	0	0	0	0
gene_7128	130	122	100	128	118	140	146	12	46	28	11	0	0	0	0	21	12	24	28	0	0	0	0
gene_7127	6	5	1	1	1	4	9	0	0	2	0	0	0	0	0	0	1	8	2	0	0	0	0
gene_7130	117	108	92	145	120	167	138	21	29	32	26	0	0	0	0	73	19	43	25	0	0	0	0
gene_7136	6	1	5	13	12	8	12	11	7	10	14	0	0	0	0	12	11	18	16	0	0	0	0
gene_7135	13	21	6	4	11	10	24	5	15	13	4	0	0	0	0	31	7	21	6	0	0	0	0
gene_7139	2	2	5	9	3	0	0	0	1	0	1	0	0	0	0	0	0	1	4	0	0	0	0
gene_7140	42	21	30	42	54	56	55	6	8	2	5	0	0	0	0	23	8	17	10	0	0	0	0
gene_7141	150	151	100	211	148	157	188	41	59	75	34	0	0	0	0	150	59	112	74	0	0	0	0
gene_7142	358	330	254	382	377	475	430	71	64	101	46	0	0	0	0	127	110	140	146	0	0	0	0
gene_7143	3	6	2	12	8	19	6	4	3	3	6	0	0	0	0	30	8	9	10	0	0	0	0
gene_7144	242	282	266	265	25	33	40	45	97	82	165	0	0	0	0	7	8	60	21	0	0	0	0
gene_7150	8	6	13	13	11	7	13	6	6	1	1	0	0	0	0	3	3	3	5	0	0	0	0
gene_943	97	96	98	108	128	106	126	12	44	43	20	0	0	0	0	60	20	50	27	0	0	0	0
gene_7161	4	7	4	17	2	3	1	2	6	3	1	0	0	0	0	3	2	4	2	0	0	0	0
gene_7162	0	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_7170	5	6	8	6	3	8	9	2	3	1	3	0	0	0	0	4	1	5	1	0	0	0	0
gene_7177	2	2	1	0	3	5	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
