Feature ID	Taxon	Confidence
f2c6af51d5ee30eb657eba2fa9d9a815	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7384743429408367
090f95e46dd8cede72530daab0005c2e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.9987343996236834
c0547b5823b3b7f65fffdb5d484b3879	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.9981442139018292
9522058118423ed4b9b4d05a5b920707	k__Fungi	0.9999999999999973
9fa2f6a4b918af56854a22ca0b4137f9	k__Fungi	0.99999999999999
98157f226e2d5b3552db59e5be989b4b	k__Fungi	0.9999999999999984
b111b9cf020df84bd9e0ad49794eec96	k__Fungi	1.000000000000008
49f1a39d29eda2c83ccf7eafb481dd19	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7382291865709261
1db4287b51435b42ce322b1c1273dcf9	k__Fungi	0.9999999999999951
cc486bf720f59c9b3d96397c6afc238a	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Meliniomyces;s__Meliniomyces_sp	0.9999114194297518
ee9c21d8846c6cf8a529fc94443307a2	k__Fungi	0.9999999999999896
f44c9ae326cae1fca01447fac2458d05	k__Fungi	0.9999999999999969
206a8680dcb461d2bfafbca7b5633d76	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Bjerkandera;s__Bjerkandera_adusta	0.9999991291200798
a3b3ee1fae483597657e0c0896ecf9b6	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Cutaneotrichosporon	0.9995745378297409
1235921f2921929c403f12c5d0e04600	k__Fungi	1.0000000000000107
a7944024ba3630496d0a58a9b905e82f	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotiaceae_gen_Incertae_sedis;s__Pseudeurotiaceae_sp	0.9986309492431588
32c94f412b9f929e86fdaba46131a35c	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Meliniomyces;s__Meliniomyces_sp	0.99820440533519
a7e9554e7e4dd474259af73052e90785	k__Fungi	1.000000000000005
0a448106c3b13f73d9b47276efb3f6d5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Cladosporiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.9751723198965768
8921b2e3dd4f35ecc543a8c21ced4c52	k__Fungi	1.0000000000000007
78e2cc68d302a86b6f15a7bf9bbf309c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Mariannaea;s__Mariannaea_camelliae	0.9996524210119698
4e36d9de7416507f170c4399bd94655a	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotiaceae_gen_Incertae_sedis;s__Pseudeurotiaceae_sp	0.9658346215868363
9c855ff58a52445ea06afa18610405f3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_aggressivum	0.8128068026812784
0eb72e852b2e03cb58ace3b62cdf5d33	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.9985945721584047
f219cfb5c1b335f7546b9ae0dfba5b76	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Bjerkandera;s__Bjerkandera_adusta	0.9999960464160859
b8f31bea58db838195e57b1e634a68dd	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9999991574409808
f086d374ad6cdd88f81fc8767a7ac95f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_podzolica	0.9832977489364421
110c0b81eeed100ded4bf094da9feefb	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7132166208341794
