"Plate";"Plate_Well";"Well";"Condition";"475nm/510nm";"600nm";"row";"col";"borders";"mad_475nm_510nm";"median_475nm_510nm";"TH_low";"TH_high";"adj475nm/510nm";"Interest"
96;"96_C11";"C11";"B329_LIKE+F16";573;0.1164;"C";"11";"n";78.5778;689;NA;NA;0.831640058055152;"No"
96;"96_C2";"C2";"B329_LIKE+F16";646;0.1182;"C";"2";"n";78.5778;689;NA;NA;0.937590711175617;"No"
96;"96_C3";"C3";"B329_LIKE+F16";729;0.1237;"C";"3";"n";78.5778;689;NA;NA;1.05805515239477;"No"
96;"96_C4";"C4";"B329_LIKE+F16";648;0.1271;"C";"4";"n";78.5778;689;NA;NA;0.940493468795356;"No"
96;"96_C5";"C5";"B329_LIKE+F16";657;0.1291;"C";"5";"n";78.5778;689;NA;NA;0.95355587808418;"No"
96;"96_C6";"C6";"B329_LIKE+F16";820;0.1495;"C";"6";"n";78.5778;689;NA;NA;1.19013062409289;"No"
96;"96_C7";"C7";"B329_LIKE+F16";677;0.1294;"C";"7";"n";78.5778;689;NA;NA;0.982583454281567;"No"
96;"96_C8";"C8";"B329_LIKE+F16";701;0.1337;"C";"8";"n";78.5778;689;NA;NA;1.01741654571843;"No"
96;"96_C9";"C9";"B329_LIKE+F16";730;0.1566;"C";"9";"n";78.5778;689;NA;NA;1.05950653120464;"No"
96;"96_D10";"D10";"B329_LIKE+F16";746;0.1411;"D";"10";"n";78.5778;689;NA;NA;1.08272859216255;"No"
96;"96_D11";"D11";"B329_LIKE+F16";676;0.1338;"D";"11";"n";78.5778;689;NA;NA;0.981132075471698;"No"
96;"96_D2";"D2";"B329_LIKE+F16";603;0.1144;"D";"2";"n";78.5778;689;NA;NA;0.875181422351234;"No"
96;"96_D3";"D3";"B329_LIKE+F16";618;0.1192;"D";"3";"n";78.5778;689;NA;NA;0.896952104499274;"No"
96;"96_D4";"D4";"B329_LIKE+F16";604;0.116;"D";"4";"n";78.5778;689;NA;NA;0.876632801161103;"No"
96;"96_D5";"D5";"B329_LIKE+F16";650;0.1261;"D";"5";"n";78.5778;689;NA;NA;0.943396226415094;"No"
96;"96_D6";"D6";"B329_LIKE+F16";675;0.1228;"D";"6";"n";78.5778;689;NA;NA;0.979680696661829;"No"
96;"96_D7";"D7";"B329_LIKE+F16";668;0.1244;"D";"7";"n";78.5778;689;NA;NA;0.969521044992743;"No"
96;"96_D8";"D8";"B329_LIKE+F16";702;0.1319;"D";"8";"n";78.5778;689;NA;NA;1.0188679245283;"No"
96;"96_D9";"D9";"B329_LIKE+F16";811;0.1437;"D";"9";"n";78.5778;689;NA;NA;1.17706821480406;"No"
96;"96_E10";"E10";"B329_LIKE+F16";670;0.1323;"E";"10";"n";78.5778;689;NA;NA;0.972423802612482;"No"
96;"96_E11";"E11";"B329_LIKE+F16";720;0.1399;"E";"11";"n";78.5778;689;NA;NA;1.04499274310595;"No"
96;"96_E2";"E2";"B329_LIKE+F16";748;0.1414;"E";"2";"n";78.5778;689;NA;NA;1.08563134978229;"No"
96;"96_E3";"E3";"B329_LIKE+F16";702;0.127;"E";"3";"n";78.5778;689;NA;NA;1.0188679245283;"No"
96;"96_E4";"E4";"B329_LIKE+F16";611;0.1174;"E";"4";"n";78.5778;689;NA;NA;0.886792452830189;"No"
96;"96_E5";"E5";"B329_LIKE+F16";707;0.1328;"E";"5";"n";78.5778;689;NA;NA;1.02612481857765;"No"
96;"96_E6";"E6";"B329_LIKE+F16";823;0.1467;"E";"6";"n";78.5778;689;NA;NA;1.1944847605225;"No"
96;"96_E7";"E7";"B329_LIKE+F16";576;0.1098;"E";"7";"n";78.5778;689;NA;NA;0.83599419448476;"No"
96;"96_E8";"E8";"B329_LIKE+F16";745;0.1357;"E";"8";"n";78.5778;689;NA;NA;1.08127721335269;"No"
96;"96_E9";"E9";"B329_LIKE+F16";649;0.1342;"E";"9";"n";78.5778;689;NA;NA;0.941944847605225;"No"
96;"96_F10";"F10";"B329_LIKE+F16";707;0.1339;"F";"10";"n";78.5778;689;NA;NA;1.02612481857765;"No"
96;"96_F11";"F11";"B329_LIKE+F16";789;0.1522;"F";"11";"n";78.5778;689;NA;NA;1.14513788098694;"No"
96;"96_F2";"F2";"B329_LIKE+F16";612;0.116;"F";"2";"n";78.5778;689;NA;NA;0.888243831640058;"No"
96;"96_F3";"F3";"B329_LIKE+F16";697;0.1469;"F";"3";"n";78.5778;689;NA;NA;1.01161103047895;"No"
96;"96_F4";"F4";"B329_LIKE+F16";688;0.144;"F";"4";"n";78.5778;689;NA;NA;0.998548621190131;"No"
96;"96_F5";"F5";"B329_LIKE+F16";769;0.1407;"F";"5";"n";78.5778;689;NA;NA;1.11611030478955;"No"
96;"96_F6";"F6";"B329_LIKE+F16";690;0.1373;"F";"6";"n";78.5778;689;NA;NA;1.00145137880987;"No"
96;"96_F7";"F7";"B329_LIKE+F16";739;0.1444;"F";"7";"n";78.5778;689;NA;NA;1.07256894049347;"No"
96;"96_F8";"F8";"B329_LIKE+F16";745;0.1453;"F";"8";"n";78.5778;689;NA;NA;1.08127721335269;"No"
96;"96_F9";"F9";"B329_LIKE+F16";703;0.1409;"F";"9";"n";78.5778;689;NA;NA;1.02031930333817;"No"
96;"96_G10";"G10";"B329_LIKE+F16";651;0.1315;"G";"10";"n";78.5778;689;NA;NA;0.944847605224964;"No"
96;"96_G11";"G11";"B329_LIKE+F16";684;0.1318;"G";"11";"n";78.5778;689;NA;NA;0.992743105950653;"No"
96;"96_G2";"G2";"B329_LIKE+F16";693;0.1427;"G";"2";"n";78.5778;689;NA;NA;1.00580551523948;"No"
96;"96_G3";"G3";"B329_LIKE+F16";662;0.1328;"G";"3";"n";78.5778;689;NA;NA;0.960812772133527;"No"
96;"96_G4";"G4";"B329_LIKE+F16";578;0.1153;"G";"4";"n";78.5778;689;NA;NA;0.838896952104499;"No"
96;"96_G5";"G5";"B329_LIKE+F16";703;0.1306;"G";"5";"n";78.5778;689;NA;NA;1.02031930333817;"No"
96;"96_G6";"G6";"B329_LIKE+F16";654;0.1327;"G";"6";"n";78.5778;689;NA;NA;0.949201741654572;"No"
96;"96_G7";"G7";"B329_LIKE+F16";733;0.1531;"G";"7";"n";78.5778;689;NA;NA;1.06386066763425;"No"
96;"96_G8";"G8";"B329_LIKE+F16";748;0.1408;"G";"8";"n";78.5778;689;NA;NA;1.08563134978229;"No"
96;"96_G9";"G9";"B329_LIKE+F16";673;0.1352;"G";"9";"n";78.5778;689;NA;NA;0.97677793904209;"No"
97;"97_B10";"B10";"B329_LIKE+F16";647;0.1188;"B";"10";"n";69.6822;642.5;NA;NA;1.00700389105058;"No"
97;"97_B11";"B11";"B329_LIKE+F16";674;0.1313;"B";"11";"n";69.6822;642.5;NA;NA;1.04902723735409;"No"
97;"97_B2";"B2";"B329_LIKE+F16";626;0.1325;"B";"2";"n";69.6822;642.5;NA;NA;0.97431906614786;"No"
97;"97_B3";"B3";"B329_LIKE+F16";577;0.1164;"B";"3";"n";69.6822;642.5;NA;NA;0.898054474708171;"No"
97;"97_B4";"B4";"B329_LIKE+F16";588;0.1255;"B";"4";"n";69.6822;642.5;NA;NA;0.915175097276265;"No"
97;"97_B5";"B5";"B329_LIKE+F16";577;0.1131;"B";"5";"n";69.6822;642.5;NA;NA;0.898054474708171;"No"
97;"97_B6";"B6";"B329_LIKE+F16";511;0.0989;"B";"6";"n";69.6822;642.5;NA;NA;0.795330739299611;"No"
97;"97_B7";"B7";"B329_LIKE+F16";589;0.1151;"B";"7";"n";69.6822;642.5;NA;NA;0.916731517509728;"No"
97;"97_B8";"B8";"B329_LIKE+F16";641;0.1144;"B";"8";"n";69.6822;642.5;NA;NA;0.997665369649805;"No"
97;"97_B9";"B9";"B329_LIKE+F16";586;0.1181;"B";"9";"n";69.6822;642.5;NA;NA;0.912062256809339;"No"
97;"97_C10";"C10";"B329_LIKE+F16";596;0.126;"C";"10";"n";69.6822;642.5;NA;NA;0.927626459143969;"No"
97;"97_C11";"C11";"B329_LIKE+F16";661;0.1344;"C";"11";"n";69.6822;642.5;NA;NA;1.02879377431907;"No"
97;"97_C2";"C2";"B329_LIKE+F16";559;0.1086;"C";"2";"n";69.6822;642.5;NA;NA;0.870038910505837;"No"
97;"97_C3";"C3";"B329_LIKE+F16";627;0.1195;"C";"3";"n";69.6822;642.5;NA;NA;0.975875486381323;"No"
97;"97_C4";"C4";"B329_LIKE+F16";665;0.1361;"C";"4";"n";69.6822;642.5;NA;NA;1.03501945525292;"No"
97;"97_C5";"C5";"B329_LIKE+F16";597;0.1181;"C";"5";"n";69.6822;642.5;NA;NA;0.929182879377432;"No"
97;"97_C6";"C6";"B329_LIKE+F16";679;0.1371;"C";"6";"n";69.6822;642.5;NA;NA;1.0568093385214;"No"
97;"97_C7";"C7";"B329_LIKE+F16";728;0.2277;"C";"7";"n";69.6822;642.5;NA;NA;1.13307392996109;"No"
97;"97_C8";"C8";"B329_LIKE+F16";623;0.1237;"C";"8";"n";69.6822;642.5;NA;NA;0.969649805447471;"No"
97;"97_C9";"C9";"B329_LIKE+F16";581;0.1214;"C";"9";"n";69.6822;642.5;NA;NA;0.904280155642023;"No"
97;"97_D10";"D10";"B329_LIKE+F16";566;0.1265;"D";"10";"n";69.6822;642.5;NA;NA;0.880933852140078;"No"
97;"97_D11";"D11";"B329_LIKE+F16";530;0.112;"D";"11";"n";69.6822;642.5;NA;NA;0.824902723735409;"No"
97;"97_D2";"D2";"B329_LIKE+F16";561;0.1111;"D";"2";"n";69.6822;642.5;NA;NA;0.873151750972763;"No"
97;"97_D3";"D3";"B329_LIKE+F16";501;0.1103;"D";"3";"n";69.6822;642.5;NA;NA;0.77976653696498;"No"
97;"97_D4";"D4";"B329_LIKE+F16";544;0.1175;"D";"4";"n";69.6822;642.5;NA;NA;0.846692607003891;"No"
97;"97_D5";"D5";"B329_LIKE+F16";516;0.1189;"D";"5";"n";69.6822;642.5;NA;NA;0.803112840466926;"No"
97;"97_D6";"D6";"B329_LIKE+F16";618;0.1287;"D";"6";"n";69.6822;642.5;NA;NA;0.961867704280156;"No"
97;"97_D7";"D7";"B329_LIKE+F16";607;0.1226;"D";"7";"n";69.6822;642.5;NA;NA;0.944747081712062;"No"
97;"97_D8";"D8";"B329_LIKE+F16";614;0.1239;"D";"8";"n";69.6822;642.5;NA;NA;0.955642023346304;"No"
97;"97_D9";"D9";"B329_LIKE+F16";622;0.1282;"D";"9";"n";69.6822;642.5;NA;NA;0.968093385214008;"No"
97;"97_E10";"E10";"B329_LIKE+F16";667;0.1314;"E";"10";"n";69.6822;642.5;NA;NA;1.03813229571984;"No"
97;"97_E11";"E11";"B329_LIKE+F16";637;0.162;"E";"11";"n";69.6822;642.5;NA;NA;0.991439688715953;"No"
97;"97_E2";"E2";"B329_LIKE+F16";591;0.124;"E";"2";"n";69.6822;642.5;NA;NA;0.919844357976654;"No"
97;"97_E3";"E3";"B329_LIKE+F16";595;0.1448;"E";"3";"n";69.6822;642.5;NA;NA;0.926070038910506;"No"
97;"97_E4";"E4";"B329_LIKE+F16";625;0.179;"E";"4";"n";69.6822;642.5;NA;NA;0.972762645914397;"No"
97;"97_E5";"E5";"B329_LIKE+F16";677;0.1341;"E";"5";"n";69.6822;642.5;NA;NA;1.05369649805447;"No"
97;"97_E6";"E6";"B329_LIKE+F16";670;0.1314;"E";"6";"n";69.6822;642.5;NA;NA;1.04280155642023;"No"
97;"97_E7";"E7";"B329_LIKE+F16";681;0.1906;"E";"7";"n";69.6822;642.5;NA;NA;1.05992217898833;"No"
97;"97_E8";"E8";"B329_LIKE+F16";606;0.122;"E";"8";"n";69.6822;642.5;NA;NA;0.943190661478599;"No"
97;"97_E9";"E9";"B329_LIKE+F16";660;0.1329;"E";"9";"n";69.6822;642.5;NA;NA;1.0272373540856;"No"
97;"97_F10";"F10";"B329_LIKE+F16";639;0.1317;"F";"10";"n";69.6822;642.5;NA;NA;0.994552529182879;"No"
97;"97_F11";"F11";"B329_LIKE+F16";702;0.142;"F";"11";"n";69.6822;642.5;NA;NA;1.09260700389105;"No"
97;"97_F2";"F2";"B329_LIKE+F16";685;0.1371;"F";"2";"n";69.6822;642.5;NA;NA;1.06614785992218;"No"
97;"97_F3";"F3";"B329_LIKE+F16";683;0.1948;"F";"3";"n";69.6822;642.5;NA;NA;1.06303501945525;"No"
97;"97_F4";"F4";"B329_LIKE+F16";644;0.1901;"F";"4";"n";69.6822;642.5;NA;NA;1.00233463035019;"No"
97;"97_F5";"F5";"B329_LIKE+F16";843;0.159;"F";"5";"n";69.6822;642.5;NA;NA;1.31206225680934;"No"
97;"97_F6";"F6";"B329_LIKE+F16";551;0.1176;"F";"6";"n";69.6822;642.5;NA;NA;0.857587548638132;"No"
97;"97_F7";"F7";"B329_LIKE+F16";705;0.129;"F";"7";"n";69.6822;642.5;NA;NA;1.09727626459144;"No"
97;"97_F8";"F8";"B329_LIKE+F16";705;0.1359;"F";"8";"n";69.6822;642.5;NA;NA;1.09727626459144;"No"
97;"97_F9";"F9";"B329_LIKE+F16";640;0.1327;"F";"9";"n";69.6822;642.5;NA;NA;0.996108949416342;"No"
97;"97_G10";"G10";"B329_LIKE+F16";687;0.1456;"G";"10";"n";69.6822;642.5;NA;NA;1.0692607003891;"No"
97;"97_G11";"G11";"B329_LIKE+F16";754;0.1704;"G";"11";"n";69.6822;642.5;NA;NA;1.17354085603113;"No"
97;"97_G2";"G2";"B329_LIKE+F16";672;0.1375;"G";"2";"n";69.6822;642.5;NA;NA;1.04591439688716;"No"
97;"97_G3";"G3";"B329_LIKE+F16";523;0.1149;"G";"3";"n";69.6822;642.5;NA;NA;0.814007782101167;"No"
97;"97_G4";"G4";"B329_LIKE+F16";737;0.1424;"G";"4";"n";69.6822;642.5;NA;NA;1.14708171206226;"No"
97;"97_G5";"G5";"B329_LIKE+F16";681;0.2883;"G";"5";"n";69.6822;642.5;NA;NA;1.05992217898833;"No"
97;"97_G6";"G6";"B329_LIKE+F16";620;0.1308;"G";"6";"n";69.6822;642.5;NA;NA;0.964980544747082;"No"
97;"97_G7";"G7";"B329_LIKE+F16";728;0.1418;"G";"7";"n";69.6822;642.5;NA;NA;1.13307392996109;"No"
97;"97_G8";"G8";"B329_LIKE+F16";738;0.1467;"G";"8";"n";69.6822;642.5;NA;NA;1.14863813229572;"No"
97;"97_G9";"G9";"B329_LIKE+F16";687;0.1507;"G";"9";"n";69.6822;642.5;NA;NA;1.0692607003891;"No"
98;"98_B10";"B10";"B329_LIKE+F16";591;0.1221;"B";"10";"n";71.9061;638.5;NA;NA;0.925606891151135;"No"
98;"98_B11";"B11";"B329_LIKE+F16";672;0.1394;"B";"11";"n";71.9061;638.5;NA;NA;1.05246671887236;"No"
98;"98_B2";"B2";"B329_LIKE+F16";528;0.1129;"B";"2";"n";71.9061;638.5;NA;NA;0.826938136256852;"No"
98;"98_B3";"B3";"B329_LIKE+F16";534;0.1176;"B";"3";"n";71.9061;638.5;NA;NA;0.836335160532498;"No"
98;"98_B4";"B4";"B329_LIKE+F16";565;0.123;"B";"4";"n";71.9061;638.5;NA;NA;0.884886452623336;"No"
98;"98_B5";"B5";"B329_LIKE+F16";516;0.1166;"B";"5";"n";71.9061;638.5;NA;NA;0.80814408770556;"No"
98;"98_B6";"B6";"B329_LIKE+F16";572;0.1351;"B";"6";"n";71.9061;638.5;NA;NA;0.89584964761159;"No"
98;"98_B7";"B7";"B329_LIKE+F16";497;0.1101;"B";"7";"n";71.9061;638.5;NA;NA;0.778386844166014;"No"
98;"98_B8";"B8";"B329_LIKE+F16";611;0.1225;"B";"8";"n";71.9061;638.5;NA;NA;0.956930305403289;"No"
98;"98_B9";"B9";"B329_LIKE+F16";649;0.1438;"B";"9";"n";71.9061;638.5;NA;NA;1.01644479248238;"No"
98;"98_C10";"C10";"B329_LIKE+F16";633;0.1301;"C";"10";"n";71.9061;638.5;NA;NA;0.991386061080658;"No"
98;"98_C11";"C11";"B329_LIKE+F16";581;0.1303;"C";"11";"n";71.9061;638.5;NA;NA;0.909945184025059;"No"
98;"98_C2";"C2";"B329_LIKE+F16";619;0.13;"C";"2";"n";71.9061;638.5;NA;NA;0.96945967110415;"No"
98;"98_C3";"C3";"B329_LIKE+F16";607;0.1275;"C";"3";"n";71.9061;638.5;NA;NA;0.950665622552858;"No"
98;"98_C4";"C4";"B329_LIKE+F16";554;0.1252;"C";"4";"n";71.9061;638.5;NA;NA;0.867658574784652;"No"
98;"98_C5";"C5";"B329_LIKE+F16";664;0.1271;"C";"5";"n";71.9061;638.5;NA;NA;1.0399373531715;"No"
98;"98_C6";"C6";"B329_LIKE+F16";655;0.1234;"C";"6";"n";71.9061;638.5;NA;NA;1.02584181675803;"No"
98;"98_C7";"C7";"B329_LIKE+F16";538;0.1128;"C";"7";"n";71.9061;638.5;NA;NA;0.842599843382929;"No"
98;"98_C8";"C8";"B329_LIKE+F16";715;0.1537;"C";"8";"n";71.9061;638.5;NA;NA;1.11981205951449;"No"
98;"98_C9";"C9";"B329_LIKE+F16";573;0.1242;"C";"9";"n";71.9061;638.5;NA;NA;0.897415818324197;"No"
98;"98_D10";"D10";"B329_LIKE+F16";617;0.1242;"D";"10";"n";71.9061;638.5;NA;NA;0.966327329678935;"No"
98;"98_D11";"D11";"B329_LIKE+F16";637;0.1263;"D";"11";"n";71.9061;638.5;NA;NA;0.997650743931088;"No"
98;"98_D2";"D2";"B329_LIKE+F16";579;0.1301;"D";"2";"n";71.9061;638.5;NA;NA;0.906812842599843;"No"
98;"98_D3";"D3";"B329_LIKE+F16";573;0.1172;"D";"3";"n";71.9061;638.5;NA;NA;0.897415818324197;"No"
98;"98_D4";"D4";"B329_LIKE+F16";536;0.1105;"D";"4";"n";71.9061;638.5;NA;NA;0.839467501957713;"No"
98;"98_D5";"D5";"B329_LIKE+F16";644;0.111;"D";"5";"n";71.9061;638.5;NA;NA;1.00861393891934;"No"
98;"98_D6";"D6";"B329_LIKE+F16";649;0.1525;"D";"6";"n";71.9061;638.5;NA;NA;1.01644479248238;"No"
98;"98_D7";"D7";"B329_LIKE+F16";719;0.1444;"D";"7";"n";71.9061;638.5;NA;NA;1.12607674236492;"No"
98;"98_D8";"D8";"B329_LIKE+F16";547;0.1154;"D";"8";"n";71.9061;638.5;NA;NA;0.856695379796398;"No"
98;"98_D9";"D9";"B329_LIKE+F16";564;0.1161;"D";"9";"n";71.9061;638.5;NA;NA;0.883320281910728;"No"
98;"98_E10";"E10";"B329_LIKE+F16";606;0.1307;"E";"10";"n";71.9061;638.5;NA;NA;0.949099451840251;"No"
98;"98_E11";"E11";"B329_LIKE+F16";637;0.1419;"E";"11";"n";71.9061;638.5;NA;NA;0.997650743931088;"No"
98;"98_E2";"E2";"B329_LIKE+F16";660;0.1345;"E";"2";"n";71.9061;638.5;NA;NA;1.03367267032107;"No"
98;"98_E3";"E3";"B329_LIKE+F16";587;0.1249;"E";"3";"n";71.9061;638.5;NA;NA;0.919342208300705;"No"
98;"98_E4";"E4";"B329_LIKE+F16";626;0.127;"E";"4";"n";71.9061;638.5;NA;NA;0.980422866092404;"No"
98;"98_E5";"E5";"B329_LIKE+F16";877;0.1667;"E";"5";"n";71.9061;638.5;NA;NA;1.37353171495693;"No"
98;"98_E6";"E6";"B329_LIKE+F16";800;0.1642;"E";"6";"n";71.9061;638.5;NA;NA;1.25293657008614;"No"
98;"98_E7";"E7";"B329_LIKE+F16";730;0.1531;"E";"7";"n";71.9061;638.5;NA;NA;1.1433046202036;"No"
98;"98_E8";"E8";"B329_LIKE+F16";653;0.2246;"E";"8";"n";71.9061;638.5;NA;NA;1.02270947533281;"No"
98;"98_E9";"E9";"B329_LIKE+F16";688;0.1394;"E";"9";"n";71.9061;638.5;NA;NA;1.07752545027408;"No"
98;"98_F10";"F10";"B329_LIKE+F16";636;0.1401;"F";"10";"n";71.9061;638.5;NA;NA;0.996084573218481;"No"
98;"98_F11";"F11";"B329_LIKE+F16";636;0.1403;"F";"11";"n";71.9061;638.5;NA;NA;0.996084573218481;"No"
98;"98_F2";"F2";"B329_LIKE+F16";592;0.131;"F";"2";"n";71.9061;638.5;NA;NA;0.927173061863743;"No"
98;"98_F3";"F3";"B329_LIKE+F16";552;0.116;"F";"3";"n";71.9061;638.5;NA;NA;0.864526233359436;"No"
98;"98_F4";"F4";"B329_LIKE+F16";656;0.2818;"F";"4";"n";71.9061;638.5;NA;NA;1.02740798747063;"No"
98;"98_F5";"F5";"B329_LIKE+F16";660;0.1296;"F";"5";"n";71.9061;638.5;NA;NA;1.03367267032107;"No"
98;"98_F6";"F6";"B329_LIKE+F16";594;0.1287;"F";"6";"n";71.9061;638.5;NA;NA;0.930305403288958;"No"
98;"98_F7";"F7";"B329_LIKE+F16";606;0.1325;"F";"7";"n";71.9061;638.5;NA;NA;0.949099451840251;"No"
98;"98_F8";"F8";"B329_LIKE+F16";611;0.1306;"F";"8";"n";71.9061;638.5;NA;NA;0.956930305403289;"No"
98;"98_F9";"F9";"B329_LIKE+F16";781;0.1361;"F";"9";"n";71.9061;638.5;NA;NA;1.22317932654659;"No"
98;"98_G10";"G10";"B329_LIKE+F16";627;0.1333;"G";"10";"n";71.9061;638.5;NA;NA;0.981989036805012;"No"
98;"98_G11";"G11";"B329_LIKE+F16";648;0.1394;"G";"11";"n";71.9061;638.5;NA;NA;1.01487862176977;"No"
98;"98_G2";"G2";"B329_LIKE+F16";682;0.1387;"G";"2";"n";71.9061;638.5;NA;NA;1.06812842599843;"No"
98;"98_G3";"G3";"B329_LIKE+F16";670;0.215;"G";"3";"n";71.9061;638.5;NA;NA;1.04933437744714;"No"
98;"98_G4";"G4";"B329_LIKE+F16";636;0.1364;"G";"4";"n";71.9061;638.5;NA;NA;0.996084573218481;"No"
98;"98_G5";"G5";"B329_LIKE+F16";640;0.138;"G";"5";"n";71.9061;638.5;NA;NA;1.00234925606891;"No"
98;"98_G6";"G6";"B329_LIKE+F16";693;0.1431;"G";"6";"n";71.9061;638.5;NA;NA;1.08535630383712;"No"
98;"98_G7";"G7";"B329_LIKE+F16";670;0.1402;"G";"7";"n";71.9061;638.5;NA;NA;1.04933437744714;"No"
98;"98_G8";"G8";"B329_LIKE+F16";621;0.1324;"G";"8";"n";71.9061;638.5;NA;NA;0.972592012529366;"No"
98;"98_G9";"G9";"B329_LIKE+F16";676;0.1898;"G";"9";"n";71.9061;638.5;NA;NA;1.05873140172279;"No"
99;"99_B10";"B10";"B329_LIKE+F16";641;0.1372;"B";"10";"n";68.1996;647;NA;NA;0.990726429675425;"No"
99;"99_B11";"B11";"B329_LIKE+F16";628;0.1328;"B";"11";"n";68.1996;647;NA;NA;0.970633693972179;"No"
99;"99_B2";"B2";"B329_LIKE+F16";632;0.1315;"B";"2";"n";68.1996;647;NA;NA;0.976816074188563;"No"
99;"99_B3";"B3";"B329_LIKE+F16";636;0.1511;"B";"3";"n";68.1996;647;NA;NA;0.982998454404946;"No"
99;"99_B4";"B4";"B329_LIKE+F16";604;0.1209;"B";"4";"n";68.1996;647;NA;NA;0.933539412673879;"No"
99;"99_B5";"B5";"B329_LIKE+F16";642;0.1268;"B";"5";"n";68.1996;647;NA;NA;0.992272024729521;"No"
99;"99_B6";"B6";"B329_LIKE+F16";648;0.1256;"B";"6";"n";68.1996;647;NA;NA;1.0015455950541;"No"
99;"99_B7";"B7";"B329_LIKE+F16";602;0.1298;"B";"7";"n";68.1996;647;NA;NA;0.930448222565688;"No"
99;"99_B8";"B8";"B329_LIKE+F16";611;0.1224;"B";"8";"n";68.1996;647;NA;NA;0.94435857805255;"No"
99;"99_B9";"B9";"B329_LIKE+F16";646;0.1361;"B";"9";"n";68.1996;647;NA;NA;0.998454404945904;"No"
99;"99_C10";"C10";"B329_LIKE+F16";574;0.1209;"C";"10";"n";68.1996;647;NA;NA;0.887171561051005;"No"
99;"99_C11";"C11";"B329_LIKE+F16";560;0.1176;"C";"11";"n";68.1996;647;NA;NA;0.865533230293663;"No"
99;"99_C2";"C2";"B329_LIKE+F16";614;0.125;"C";"2";"n";68.1996;647;NA;NA;0.948995363214838;"No"
99;"99_C3";"C3";"B329_LIKE+F16";569;0.1231;"C";"3";"n";68.1996;647;NA;NA;0.879443585780526;"No"
99;"99_C4";"C4";"B329_LIKE+F16";589;0.1255;"C";"4";"n";68.1996;647;NA;NA;0.910355486862442;"No"
99;"99_C5";"C5";"B329_LIKE+F16";624;0.1776;"C";"5";"n";68.1996;647;NA;NA;0.964451313755796;"No"
99;"99_C6";"C6";"B329_LIKE+F16";600;0.1251;"C";"6";"n";68.1996;647;NA;NA;0.927357032457496;"No"
99;"99_C7";"C7";"B329_LIKE+F16";566;0.1216;"C";"7";"n";68.1996;647;NA;NA;0.874806800618238;"No"
99;"99_C8";"C8";"B329_LIKE+F16";559;0.124;"C";"8";"n";68.1996;647;NA;NA;0.863987635239567;"No"
99;"99_C9";"C9";"B329_LIKE+F16";558;0.1236;"C";"9";"n";68.1996;647;NA;NA;0.862442040185471;"No"
99;"99_D10";"D10";"B329_LIKE+F16";621;0.139;"D";"10";"n";68.1996;647;NA;NA;0.959814528593508;"No"
99;"99_D11";"D11";"B329_LIKE+F16";866;0.1428;"D";"11";"n";68.1996;647;NA;NA;1.33848531684699;"No"
99;"99_D3";"D3";"B329_LIKE+F16";605;0.1396;"D";"3";"n";68.1996;647;NA;NA;0.935085007727975;"No"
99;"99_D4";"D4";"B329_LIKE+F16";579;0.1302;"D";"4";"n";68.1996;647;NA;NA;0.894899536321484;"No"
99;"99_D5";"D5";"B329_LIKE+F16";621;0.133;"D";"5";"n";68.1996;647;NA;NA;0.959814528593508;"No"
99;"99_D6";"D6";"B329_LIKE+F16";715;0.1546;"D";"6";"n";68.1996;647;NA;NA;1.10510046367852;"No"
99;"99_D7";"D7";"B329_LIKE+F16";592;0.1151;"D";"7";"n";68.1996;647;NA;NA;0.91499227202473;"No"
99;"99_D8";"D8";"B329_LIKE+F16";724;0.1427;"D";"8";"n";68.1996;647;NA;NA;1.11901081916538;"No"
99;"99_D9";"D9";"B329_LIKE+F16";709;0.146;"D";"9";"n";68.1996;647;NA;NA;1.09582689335394;"No"
99;"99_E10";"E10";"B329_LIKE+F16";610;0.1479;"E";"10";"n";68.1996;647;NA;NA;0.942812982998454;"No"
99;"99_E11";"E11";"B329_LIKE+F16";689;0.1257;"E";"11";"n";68.1996;647;NA;NA;1.06491499227202;"No"
99;"99_E2";"E2";"B329_LIKE+F16";816;0.1603;"E";"2";"n";68.1996;647;NA;NA;1.26120556414219;"No"
99;"99_E3";"E3";"B329_LIKE+F16";720;0.1461;"E";"3";"n";68.1996;647;NA;NA;1.112828438949;"No"
99;"99_E4";"E4";"B329_LIKE+F16";812;0.1511;"E";"4";"n";68.1996;647;NA;NA;1.25502318392581;"No"
99;"99_E5";"E5";"B329_LIKE+F16";710;0.1506;"E";"5";"n";68.1996;647;NA;NA;1.09737248840804;"No"
99;"99_E6";"E6";"B329_LIKE+F16";837;0.1816;"E";"6";"n";68.1996;647;NA;NA;1.29366306027821;"No"
99;"99_E7";"E7";"B329_LIKE+F16";620;0.1421;"E";"7";"n";68.1996;647;NA;NA;0.958268933539413;"No"
99;"99_E8";"E8";"B329_LIKE+F16";620;0.127;"E";"8";"n";68.1996;647;NA;NA;0.958268933539413;"No"
99;"99_E9";"E9";"B329_LIKE+F16";581;0.1289;"E";"9";"n";68.1996;647;NA;NA;0.897990726429675;"No"
99;"99_F10";"F10";"B329_LIKE+F16";630;0.1385;"F";"10";"n";68.1996;647;NA;NA;0.973724884080371;"No"
99;"99_F11";"F11";"B329_LIKE+F16";629;0.1322;"F";"11";"n";68.1996;647;NA;NA;0.972179289026275;"No"
