	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S3	S4	S5	S6	S7	S8	S9
bebfd97ef18fc2a199107ed7959ee527	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aea0e0dd1f5be41492cd9ad3ed815bd1	0.0	52.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0038fff0d868f9865c44777aff9faa58	0.0	20.0	0.0	0.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	17.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	10.0
c943212b5563dca5c4003c2116574340	0.0	19.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	15.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0
907659bbefdbffec5fdf1386cffea699	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
a81adcb4eeb60ea701a7f3769e11b4b0	0.0	0.0	10.0	0.0	11.0	7.0	10.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	44.0	10.0	0.0	0.0	0.0	0.0	0.0
6fc47a05f97cde4decd77c6213b465ff	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	8.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	12.0	22.0	0.0	0.0	13.0	25.0	0.0
8233f175b13f68b0f206361ce152dc78	0.0	0.0	0.0	19.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	37.0	0.0	0.0
b365ac66b31656c148bbacb301dc8a47	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	7.0	0.0	36.0	0.0	0.0	0.0	9.0	43.0	0.0
513b49f12f6b7caeabaa1c759b9ce321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0
68423e28839d198f89e0c142f2ac2b81	0.0	28.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
6b2cf7c8c4babc239ef4ee70f724ceb0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e1bbe466c5276a54a8dce7f8cb6209f	0.0	0.0	0.0	8.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	21.0	0.0	0.0	24.0	14.0
cebb49e896728d121b66d3628f4d45fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956f6d57eed3122484f11ab9afac6875	0.0	0.0	41.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
81d864e12a7c4b027e810bab9c4ac5dc	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	37.0	15.0	0.0	0.0	0.0	23.0
3ec814281423cfae3ea9a3285ec628e6	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	41.0	0.0	0.0	0.0	0.0	12.0	12.0	2.0	0.0	0.0	0.0
fd2625c6bbe39b6dcda5ec961ed7e0ed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	63.0	34.0	0.0	0.0	0.0	0.0
8a24a1e58d6cbaf643d332e301ac1d3d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0
bd0b4866f18b804ddc3b398303e23416	13.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	7.0	30.0	0.0	14.0	0.0	0.0	0.0
c665c4d16e60bbaf8281779b40fe65b9	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0
6b3dd02ff475766ed9569f0f10c19a42	0.0	4.0	0.0	3.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	2.0	1.0	0.0	0.0	11.0	0.0	2.0	0.0	61.0	0.0
79eb88f9f827ebc5389e981cd458f199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	5.0	0.0	0.0	0.0	28.0	24.0	20.0	0.0	0.0	0.0	0.0
0b005336c9253713bb2bd46b8125cec9	15.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	12.0	15.0	19.0	0.0	0.0	0.0	0.0
543472d586457ca239b7b0e932b5e08a	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
3bb1d91622b2df11d33c1654bc484589	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	49.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	11.0	2.0	0.0
4277c773635ccb607d0740ba732b52d9	0.0	7.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	18.0
55b60a02a0f382c7b1e4558dd2424294	0.0	0.0	76.0	8.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	9.0	0.0
5bd5746d3ddebfd63ce709fca6c56ff3	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0
eeed5394bc371a51f788b271adb37dcd	0.0	0.0	45.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca4f52b9475cb8bf9c35e1407a1bc022	0.0	0.0	0.0	14.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	21.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b333caa63602c55cfca2523dcad4c353	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	30.0	5.0	0.0	0.0	0.0	30.0	0.0	17.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
fea3252e4a60f0f2e940005b2549c166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	34.0	9.0	0.0	0.0	0.0	0.0	0.0	42.0	10.0	0.0	0.0	0.0
7377e7b67bd367157cac84782e3dbcd7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	69.0	24.0	0.0	0.0	0.0	0.0
01dff8fc126f20f1b25648a5cdfd195b	0.0	39.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
babac9d1ced0cf56fbfb4c900e314fec	0.0	0.0	20.0	11.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	50.0	0.0	0.0
e61188a7d16d7581658697c82b02f5b6	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	2.0	62.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
9d2da919133463063974d5cab9caa09e	0.0	0.0	0.0	0.0	0.0	0.0	10.0	24.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	9.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce4d28ede72703eb1b5dd25807f3851e	4.0	0.0	0.0	0.0	9.0	11.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	46.0	0.0	0.0	11.0	0.0	11.0	8.0	0.0	0.0	0.0	0.0	0.0
e01711f7807f1779b913bb32d3100349	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0
f31efb7372a35ceb4ec777f63efd1025	0.0	0.0	0.0	4.0	0.0	29.0	0.0	0.0	0.0	1.0	17.0	5.0	0.0	0.0	18.0	1.0	0.0	0.0	0.0	0.0	0.0	27.0	5.0	0.0	0.0
ed292ea9ed31ff62fa6179aaf5b9cfa8	0.0	0.0	0.0	0.0	11.0	0.0	0.0	34.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	8.0	0.0	0.0
af28d10c590d357148693d947506576a	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	26.0	26.0	10.0	0.0	22.0
79d32d6d20e4c019f8d4c2a74b204877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0
4df523df22ab0bc3003e13dc83d51045	0.0	15.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
4a424fe1c217e6c51fbf3be6362a7a67	0.0	13.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	8.0	0.0	7.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	34.0
fcacc5633369fd12ec4937ec99e249cf	0.0	0.0	34.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0	16.0	31.0	4.0	0.0	0.0	5.0	0.0
672e1b4eb615356b5a01dd778a67fb2e	0.0	0.0	23.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	16.0
a5ec52c23fc5e6dc892a8a933ac80dfc	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3746b3ee1fd22f7ebda1d3bb64aad7b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	39.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0
5b6b7bede99d7cb617ae0012399d1456	16.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	27.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	30.0
e1a35a314dcb9b6f24e319b1cf965f25	10.0	0.0	30.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	15.0	0.0	8.0	0.0	0.0	0.0
98a7aa1cb46ae5192bbc241c5e570397	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0
70f3e1b5c25d3f1207baf9734f6e9950	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
9eec7ba471bfa1531577558efb85c758	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	8.0	38.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36c3863e62c5d82e99eabafed73df053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	33.0	0.0	0.0	10.0	0.0	17.0	0.0	24.0	0.0	0.0	0.0	0.0
aa173e06102f7438660624b3cf7b5b2f	17.0	28.0	0.0	0.0	0.0	47.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e8ac07e1281110d49739efe907120bd1	0.0	86.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d7ab7cc907b180ab69eca0ec9ea4ff00	0.0	23.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
9b01e1f6cb0ddba834fd735bf4b2d0dc	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	21.0	0.0
fd1013ec08bf71e7a34f5c3c04d1acc1	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	9.0	0.0	34.0	23.0
f281a9d6b5515585308c28548820be80	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	30.0	0.0	4.0	11.0	0.0	0.0	3.0	20.0	7.0	0.0	0.0	0.0
2eb9c079f4d721c62cd024958e0e10a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	22.0
6900a30264d8c32f32659e9fa5baddc6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0
21bae18bf9c2bbbcd2fcc4e6772cb83d	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	36.0	0.0	0.0	0.0	0.0
e81073623559d5201c3d4ebadb93bbb4	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0d26acb03fbb09f33399ac5ed777f4f1	0.0	20.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	17.0	32.0	0.0	7.0	5.0	0.0	0.0
f00812999097b2f8971df0648901d7fe	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	15.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0
f41e37ca7bc4297eb6de56dfc4eed015	0.0	0.0	29.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	24.0	0.0
9d0dc6e38ba3dd846b277d644487dbe3	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	28.0	0.0	0.0	0.0	35.0	0.0
b92ebcb2f4bba981781522bf5371fdd0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	35.0	8.0	0.0	0.0	0.0	0.0
508b3cc7f3568217f0f34bbb9d0a5401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	14.0	0.0
f6bf4e45c7bdfb12cca283c2b74b6514	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	50.0	0.0	16.0	0.0	0.0
03822338514a18c2911b9ab344ea1360	0.0	0.0	0.0	0.0	4.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	14.0	0.0	0.0	0.0	0.0	35.0
444fc4bc1874b7e1bdb4df65dec456e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	13.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	15.0	0.0
8e95c9bcccd86e128b51f31effcf3a22	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0
71a639c21b9dc3016be8e1495b7c05aa	0.0	20.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	26.0	0.0	7.0	0.0	0.0
017e5d8ca56fb3a2774b2de1048ed016	0.0	0.0	36.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0
f72610573e8c8568d941d57d74d7d657	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	31.0	0.0	15.0	0.0
dfd126248249b73b8967ff583ed24677	0.0	0.0	0.0	19.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	25.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
99bc33d7c46a1401689d87ba73b51007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	5.0	0.0	0.0	0.0	9.0	13.0	27.0	0.0	0.0	15.0	19.0
6e7df14fb9782f0e1b2c445365589419	0.0	6.0	11.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	9.0	0.0	0.0	7.0	0.0	8.0	14.0	9.0	0.0	0.0	0.0	14.0
789480706315b56fc96dcef814507f17	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8bf4b212aca75db7ce6cc676428bdcea	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	29.0
24b63beb16b7dfd7438c095fd79d7044	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	11.0	0.0	0.0	46.0	0.0
e83ca7116e1e0d2a6b3a06d50283b3ca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	18.0
fdf78446e02e025d07b49b177a459286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64ffe6bd80b0a4189d011f251183c16c	13.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
23a9d5120790cbe8e13b494c6ee94d66	13.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	7.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	38.0
b5df92f0bcc038bfc711bb8d2fde2c94	11.0	0.0	33.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	33.0	0.0	0.0	8.0	0.0	0.0
7b8a1bc11fdd811ee50bcf87b4a0c7d4	0.0	30.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
0157ed33cb4661a9828259ce3e66ffeb	0.0	25.0	19.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	15.0	6.0	11.0	0.0	0.0	0.0	0.0
6954575702c671dd72bbd1e70646457f	0.0	24.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc5f24949d16cb1b186f22335f50fb61	0.0	23.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0
87ac4590ab6bb52a6c90110ba30bd09f	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	9.0	6.0	0.0	0.0	0.0	0.0	0.0	37.0	31.0	0.0	0.0	0.0	0.0	0.0
d23d1edb7e17ed8d6768daeaca985f58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2c85a64d49c1dfdea3b3acb1e4a77e73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
9eaef8ba64513f920079280385ab9dcd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	18.0	0.0
a22141b4d71650e3cb49935d1ee3dd2e	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	20.0	0.0	18.0	18.0	0.0	6.0	0.0	0.0	0.0
7b7d8ddc94a2c44a2a97c695f8618c65	14.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	18.0
08f5c3c9175998846b3e1807552ab56a	0.0	10.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0
60af773335f1089f26a4f6f3d017c8f1	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	16.0	13.0
0aaf1b08470edf92d4fb48509e5c672f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	19.0	29.0	0.0	14.0	0.0	0.0	13.0
461afc7aaf94baa0d92b1ba9f406b0ee	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0
7f078a2e7a4191536ef439875fabd4d1	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	7.0	10.0	0.0	0.0	0.0	44.0	12.0	0.0	0.0	7.0	0.0
e20e082f0747fdf3bae92caf0bd2059a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	10.0	0.0	0.0	0.0	19.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
c76e1c09eb701a2fce9e02fd826ed9e6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	21.0	2.0	7.0	0.0	0.0	25.0	10.0	0.0	0.0	0.0	0.0	23.0
564bc2fcf85bd95e5f2420f92024b2af	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
75fce43c8dcf93bc655928a1d678b114	13.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	7.0	9.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	6.0	26.0	0.0	0.0	0.0	0.0	0.0
e597dfdbad43e3b07095d5a3c795be93	9.0	0.0	12.0	0.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	30.0	0.0	0.0	0.0	18.0
b74995bb10b49f0dd6e06ecc57e90f14	0.0	0.0	20.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
10f689a2774586d7385fb062b2615b0b	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23e73aa7594bf00aeddae0c12c802824	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0
